id,name,lat,lon,A1,A2,A3,A4,phone,email,url,address,postal_code,locality,parish_id,parish_name,municipality_id,municipality_name,district_id,district_name,region_id,region_name,stops
HC0013,UCC Montijo / Alcochete,38.748800,-8.965420,0,0,0,1,212349330|963748709,ucc.alcochete@arslvt.min-saude.pt,,Rua Capitão Salgueiro Maia,2890-041,Alcochete,150201,Alcochete,1502,Alcochete,15,Setúbal,PT170,AML,010009|010011|010012|010013|010014|010015|010016|010017|010018|010043|010045|010069|010071|010081|010082
HC0014,UCSP Montijo Rural - Cruzamento de Pegões (Sede),38.681699,-8.607031,0,0,0,1,265898730,ucsp.pegoes@arslvt.min-saude.pt,,Rua Humberto Delgado,2895-212,Pegões,150711,União das freguesias de Pegões,1507,Montijo,15,Setúbal,PT170,AML,100237|100238
HC0015,JMAI Arrábida,38.525770,-8.896580,0,0,0,1,265708000,jmsetubal.arrabida@arslvt.min-saude.pt,,Passeio da Misericórdia,2900-096,Setúbal,151210,"União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",1512,Setúbal,15,Setúbal,PT170,AML,160099|160105|160157|160158|160251|160433|160434|160507|160508|160521|160522|160531
HC0016,Órgãos de Administração e Fiscalização do ACES Arrábida,38.531000,-8.887400,0,0,0,1,265420290,aces.arrabida@arslvt.min-saude.pt,,"Rua de Damão, 2, 2º dto",2900-340,Setúbal,151210,"União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",1512,Setúbal,15,Setúbal,PT170,AML,160067|160068|160093|160095|160111|160117|160118|160119|160513|162001|162002|162003|162004|162005|162006|162007|162008|162011
HC0017,UCC Península Azul,38.530800,-8.887520,0,0,0,1,265531200,ucc.pazul@arslvt.min-saude.pt,,"Rua de Damão, 1, piso 2",2900-340,Setúbal,151210,"União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",1512,Setúbal,15,Setúbal,PT170,AML,160067|160068|160093|160095|160111|160117|160118|160119|160513|162001|162002|162003|162004|162005|162006|162007|162008|162011
HC0018,UCC Palmela,38.570854,-8.897321,0,0,0,1,212339821|212339829,ucc.palmela@arslvt.min-saude.pt,,Rua de São Filipe,2950-483,Palmela,150802,Palmela,1508,Palmela,15,Setúbal,PT170,AML,130043
HC0019,UCC Sesimbra,38.444430,-9.100410,0,0,1,0,212289630,ucc.sesimbra@arslvt.min-saude.pt,,"Av. Liberdade, 42, 1º andar",2970-635,Sesimbra,151102,Sesimbra (Santiago),1511,Sesimbra,15,Setúbal,PT170,AML,150051|150052|150423|150425|150451|150453|150455|150461|150463|150477|150479|150481|150594|150610
HC0020,UCSP Montijo Rural - Polo Canha,38.765500,-8.626860,0,0,0,1,265897940|265898730,ucsp.canha@arslvt.min-saude.pt,,Largo Professor Dr. Manuel Maurício,2985-004,Canha,150701,Canha,1507,Montijo,15,Setúbal,PT170,AML,100201|100202|100203|100204|100205|100206
HC0021,URAP Lisboa Ocidental e Oeiras - Polo Restelo,38.709711,-9.211400,1,0,0,0,210549980,urap.lxocidoeiras@arslvt.min-saude.pt,,Praça de São Francisco Xavier - Restelo,1400-015,Lisboa,110658,Belém,1106,Lisboa,11,Lisboa,PT170,AML,060089|060091|060092|060105
HC0022,UCC Nostra Pontinha,38.764805,-9.201363,0,1,0,0,210126665|964640834,ucc.npontinha@arslvt.min-saude.pt,,"Av. São Pedro, Lote R5 - c/v",1675-171,Pontinha,111608,União das freguesias de Pontinha e Famões,1116,Odivelas,11,Lisboa,PT170,AML,110041|110043|110045|110047|110695|110697|110859
HC0023,USF Jardins da Encarnação,38.772882,-9.118560,1,0,0,0,218507023,usf.jencarnacao@arslvt.min-saude.pt,,"Alameda da Encarnação, Olivais",1800-192,Lisboa,110633,Olivais,1106,Lisboa,11,Lisboa,PT170,AML,
HC0024,USP Lisboa Central - Polo Beato,38.731759,-9.111045,1,0,0,0,213911030,usp.lxcentral@arslvt.min-saude.pt,,Rua Marquês de Olhão,1900-329,Beato,110607,Beato,1106,Lisboa,11,Lisboa,PT170,AML,
HC0025,Gabinete do Cidadão Estuário do Tejo,38.891077,-9.039536,0,1,0,0,219579775,estuariotejo.gc@arslvt.min-saude.pt,,"Praça Sociedade Filarmónica Recreio Alverquense, nº 22 - Edifício do Centro de Saúde",2615-042,Alverca do Ribatejo,111413,União das freguesias de Alverca do Ribatejo e Sobralinho,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,180197|180200|180201|180203|180204|180207
HC0026,UCC Saúde a Seu Lado,38.806037,-9.163545,0,1,0,0,219380223,ucc.odivelas@arslvt.min-saude.pt,,"Rua Henrique dos Santos, s/n",2620-183,Póvoa de Santo Adrião,111609,União das freguesias de Póvoa de Santo Adrião e Olival Basto,1116,Odivelas,11,Lisboa,PT170,AML,071593|071594|110539|110541|110542|110569|110571
HC0027,USF Ouriceira - Polo Santo Isidoro,38.993952,-9.395195,0,1,0,0,261862785,usf.ouriceira@arslvt.min-saude.pt,,Rua Emília Pisani,2640-058,Santo Isidoro,110913,Santo Isidoro,1109,Mafra,11,Lisboa,PT170,AML,080135|080136|080647
HC0028,USP Loures-Odivelas - Santo António dos Cavaleiros (Sede),38.813500,-9.161130,0,1,0,0,219897825,usp.louresodivelas@arslvt.min-saude.pt,,"Av. Manuel Carlos Andrade, s/n",2660-243,Santo António dos Cavaleiros,110730,União das freguesias de Santo António dos Cavaleiros e Frielas,1107,Loures,11,Lisboa,PT170,AML,070307|070309|070310|070311|070312|070315|070559|070565|071267|071421|072216
HC0029,URAP Oeste Sul - Polo Mafra Leste,38.928498,-9.244676,0,1,0,0,219862397|961102158,urap.oestesul@arslvt.min-saude.pt|balcoes.urapoestesul@arslvt.min-saude.pt,,"Rua José Poman, nº 7",2665-293,Malveira,110921,União das freguesias de Malveira e São Miguel de Alcainça,1109,Mafra,11,Lisboa,PT170,AML,080273|080274|080275|080276|080277|080278|080317|082200|082201
HC0030,Consulta de Doenças Respiratórias Crónicas Sintra,38.752326,-9.274986,1,0,0,0,214398530,sintra.cdrcronicas@arslvt.min-saude.pt,,Rua Teixeira Pascoais,2745-852,Massamá,111125,União das freguesias de Massamá e Monte Abraão,1111,Sintra,11,Lisboa,PT170,AML,170857|170859|170860|170937|170939|172553
HC0031,USF Mãe D Água,38.752326,-9.274986,1,0,0,0,214398568,usf.maedagua@arslvt.min-saude.pt,,Rua Teixeira Pascoais,2745-852,Massamá,111125,União das freguesias de Massamá e Monte Abraão,1111,Sintra,11,Lisboa,PT170,AML,170857|170859|170860|170937|170939|172553
HC0032,UCC Cuidar Mais,38.719648,-9.258926,1,0,0,0,214188697,ucc.cuidarmais@arslvt.min-saude.pt,,"Rua Augusto Fraga, Loja 3 ABC",2790-411,Queijas - Carnaxide,111013,União das freguesias de Carnaxide e Queijas,1110,Oeiras,11,Lisboa,PT170,AML,120297|120491|120492|120493|120494|120495|120497|120499|120500|120501|120502|120515|120545|120546
HC0033,UCC Barreiro,38.644072,-9.052800,0,0,0,1,212059399,ucc.barreiro@arslvt.min-saude.pt,,"Rua Jornal Heraldo, s/n - Quinta da Lomba",2830-195,Barreiro,150409,"União das freguesias de Alto do Seixalinho, Santo André e Verderena",1504,Barreiro,15,Setúbal,PT170,AML,
HC0034,URAP Arrábida - Polo Sesimbra,38.444370,-9.100890,0,0,1,0,212289630,urap.sesimbra@arslvt.min-saude.pt,,"Largo 5 Outubro, 16",2970-652,Sesimbra,151102,Sesimbra (Santiago),1511,Sesimbra,15,Setúbal,PT170,AML,150051|150052|150423|150425|150427|150451|150453|150455|150457|150461|150463|150477|150479|150481|150593|150594|150610
HC0035,UCC Consigo,38.709711,-9.211400,1,0,0,0,210549980,ucc.consigo@arslvt.min-saude.pt,,Praça de São Francisco Xavier - Restelo,1400-015,Lisboa,110658,Belém,1106,Lisboa,11,Lisboa,PT170,AML,060089|060091|060092|060105
HC0036,URAP Lisboa Ocidental e Oeiras - Polo Dafundo,38.700036,-9.242234,1,0,0,0,214209940,urap.lxocidoeiras@arslvt.min-saude.pt,,"Praceta dos Bombeiros Voluntários, 7",1495-713,Dafundo,111012,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",1110,Oeiras,11,Lisboa,PT170,AML,120073|120075|120085|120133|120135|120136|120329
HC0037,USF Professor Guilherme Jordão,38.748030,-9.179760,1,0,0,0,210536880,usf.guilhermejordao@arslvt.min-saude.pt,,"Rua Cidade de Rabat, 39",1500-672,Lisboa,110639,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,
HC0038,USF Ramada,38.802200,-9.183150,0,1,0,0,219346183,usf.ramada@arslvt.min-saude.pt,,Rua 25 de Agosto,2620-488,Ramada,111610,União das freguesias de Ramada e Caneças,1116,Odivelas,11,Lisboa,PT170,AML,110323|110324|110325|110326|110327|110359|110360|110397|110497|110593|110645|110646|111006|111007
HC0039,USF Ouriceira,38.969223,-9.414448,0,1,0,0,261860650,usf.ouriceira@arslvt.min-saude.pt,,Rua Frei Fernão Rodrigues Monteiro,2655-354,Ericeira,110906,Ericeira,1109,Mafra,11,Lisboa,PT170,AML,080763|080764|080765|080766
HC0040,UCSP Mafra Norte - Polo Enxara do Bispo,38.939456,-9.334357,0,1,0,0,261786893,enxarabispo.balcao@arslvt.min-saude.pt,,"Rua Nova, nº 12",2665-053,Enxara do Bispo,110919,"União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário",1109,Mafra,11,Lisboa,PT170,AML,080204|080207|080208|080965|082320|082321|082322
HC0041,UCC Mafra - Polo Enxara do Bispo,38.939456,-9.334357,0,1,0,0,261786893,ucc.mafra@arslvt.min-saude.pt,,"Rua Nova, nº 12",2665-053,Enxara do Bispo,110919,"União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário",1109,Mafra,11,Lisboa,PT170,AML,080204|080207|080208|080965|082320|082321|082322
HC0042,Gabinete do Cidadão Loures / Odivelas,38.797701,-9.115877,0,1,0,0,219492412,louresodivelas.gc@arslvt.min-saude.pt,,Alameda das Comunidades - Urbanização Terraços da Ponte,2685-040,Sacavém,110727,União das freguesias de Sacavém e Prior Velho,1107,Loures,11,Lisboa,PT170,AML,070613|070661|070662|070663|070664|070665|070667|070673|070674|070675|070676|070705|071355|071419|071420|071456|072400
HC0043,URAP Lisboa Ocidental e Oeiras - Polo Barcarena,38.746466,-9.283300,1,0,0,0,214216929,urap.lxocidoeiras@arslvt.min-saude.pt,,"Av. Santo António de Tercena, Quinta das Lindas",2730-165,Barcarena,111002,Barcarena,1110,Oeiras,11,Lisboa,PT170,AML,120523|120524|120525|120526|120528|120530|121143|121144|121145|121146|121147|121148|121167|121168|121251|121252|121253
HC0044,Centro de Vacinação internacional | Lisboa Ocidental e Oeiras,38.693291,-9.317839,1,0,0,0,214400100|966505822,vacint11@arslvt.min-saude.pt,,Av. Salvador Allende,2780-163,Oeiras,111014,"União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias",1110,Oeiras,11,Lisboa,PT170,AML,120819|120829|120830|121203
HC0045,UCSP Barreiro,38.644072,-9.052800,0,0,0,1,212170859,ucsp.qlomba@arslvt.min-saude.pt,,"Rua Jornal Heraldo, s/n - Quinta da Lomba",2830-195,Barreiro,150409,"União das freguesias de Alto do Seixalinho, Santo André e Verderena",1504,Barreiro,15,Setúbal,PT170,AML,
HC0046,USF São Filipe,38.525280,-8.905460,0,0,0,1,265536570,usf.sfilipe@arslvt.min-saude.pt,,"Rua Batalha do Viso, 46",2900-264,Setúbal,151210,"União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",1512,Setúbal,15,Setúbal,PT170,AML,160257|160259|160260|160261|160262|160263|160264|160269|160461|160462
HC0047,USF Rio de Mouro,38.786181,-9.326693,1,0,0,0,219178110,usf.rmouro@arslvt.min-saude.pt,,"Av. Infante Dom Henrique, 39/41",2635-367,Rio de Mouro,111108,Rio de Mouro,1111,Sintra,11,Lisboa,PT170,AML,170065|170066|170067|170068|170075|170077
HC0048,UCC Mafra,38.937040,-9.336359,0,1,0,0,261818100,ucc.mafra@arslvt.min-saude.pt,,Largo Coronel Brito Gorjão,2640-465,Mafra,110909,Mafra,1109,Mafra,11,Lisboa,PT170,AML,080204|080205|080206|080959|080961|080973|080975|080979
HC0049,UCC Girassol - Parede,38.697500,-9.357200,1,0,0,0,214547040,ucc.parede@arslvt.min-saude.pt,,"Rua José Elias Garcia, 1057",2775-218,Parede,110507,União das freguesias de Carcavelos e Parede,1105,Cascais,11,Lisboa,PT170,AML,050471|050481|050482|050483|050484|050491|050492
HC0050,UCC Vila Franca de Xira,38.925833,-9.009032,0,1,0,0,219518328,ucc.vfxira@arslvt.min-saude.pt|eccivfx@arslvt.min-saude.pt,,"Rua 5 de Outubro de 1910, 40",2600-425,Alhandra,111412,"União das freguesias de Alhandra, São João dos Montes e Calhandriz",1114,Vila Franca de Xira,11,Lisboa,PT170,AML,180228|180230|180231
HC0051,URAP Loures-Odivelas - Polo Ramada,38.802200,-9.183150,0,1,0,0,219809570,urap.louresodivelas@arslvt.min-saude.pt,,Rua 25 de Agosto,2620-488,Ramada,111610,União das freguesias de Ramada e Caneças,1116,Odivelas,11,Lisboa,PT170,AML,110323|110324|110325|110326|110327|110359|110360|110397|110497|110593|110645|110646|111006|111007
HC0052,USF Colina de Odivelas,38.802200,-9.183150,0,1,0,0,219346186,usf.colina@arslvt.min-saude.pt,,Rua 25 de Agosto,2620-488,Ramada,111610,União das freguesias de Ramada e Caneças,1116,Odivelas,11,Lisboa,PT170,AML,110323|110324|110325|110326|110327|110359|110360|110397|110497|110593|110645|110646|111006|111007
HC0053,UCSP Mafra Norte (Sede),38.937040,-9.336359,0,1,0,0,261818100,mafra.balcao@arslvt.min-saude.pt,,Largo Coronel Brito Gorjão,2640-465,Mafra,110909,Mafra,1109,Mafra,11,Lisboa,PT170,AML,080204|080205|080206|080959|080961|080973|080975|080979
HC0054,UCC Mafra - Polo Malveira,38.928498,-9.244676,0,1,0,0,219862397,ucc.mafra@arslvt.min-saude.pt,,"Rua José Poman, nº 7",2665-293,Malveira,110921,União das freguesias de Malveira e São Miguel de Alcainça,1109,Mafra,11,Lisboa,PT170,AML,080273|080274|080275|080276|080277|080278|080317|082200|082201
HC0055,Gabinete do Cidadão Amadora,38.757170,-9.234010,1,0,0,0,214988375,amadora.gc@arslvt.min-saude.pt,,"Rua Capitão Plácido Abreu, nº 2",2700-156,Amadora,111517,Venteira,1115,Amadora,11,Lisboa,PT170,AML,030317|030319|030465|030467|030469|030477|030479|030481|030539|030541|030601|030685|030821|030845|030869|030880
HC0056,URAP Sintra - Polo Massamá,38.752326,-9.274986,1,0,0,0,219222130,urap.sintra@arslvt.min-saude.pt,,Rua Teixeira Pascoais,2745-852,Massamá,111125,União das freguesias de Massamá e Monte Abraão,1111,Sintra,11,Lisboa,PT170,AML,170857|170859|170860|170937|170939|172553
HC0057,UCSP Moita,38.648361,-8.992523,0,0,0,1,212806460,ucsp.moita@arslvt.min-saude.pt,,"Largo Dr. Joaquim Marques Elias, 5",2860-418,Moita,150603,Moita,1506,Moita,15,Setúbal,PT170,AML,090055|090056|090097|090207|090307|090308
HC0058,URAP Arco Ribeirinho - Polo Afonsoeiro,38.702891,-8.955001,0,0,0,1,212349320,urap.geral.brr@arslvt.min-saude.pt,,"Rua D. Francisco Manuel de Melo, 71 - Afonsoeiro",2870-422,Montijo,150710,União das freguesias de Montijo e Afonsoeiro,1507,Montijo,15,Setúbal,PT170,AML,100001|100002|100037|100038|100115|100331|100332|100449
HC0059,USF Afonsoeiro,38.702891,-8.955001,0,0,0,1,212309870|212309871,usf.afonsoeiro@arslvt.min-saude.pt,,"Rua D. Francisco Manuel de Melo, 71 - Afonsoeiro",2870-422,Montijo,150710,União das freguesias de Montijo e Afonsoeiro,1507,Montijo,15,Setúbal,PT170,AML,100001|100002|100037|100038|100115|100331|100332|100449
HC0060,URAP Arrábida - Palmela (Sede),38.570854,-8.897321,0,0,0,1,212339808,urap.arrabida@arslvt.min-saude.pt,,Rua de São Filipe,2950-483,Palmela,150802,Palmela,1508,Palmela,15,Setúbal,PT170,AML,130043|130057
HC0061,URAP Arrábida - Polo Quinta do Conde,38.557762,-9.047007,0,0,1,0,212138205,urap.setubal@arslvt.min-saude.pt,,"Rua Latino Coelho, lote 1664-1668",2975-326,Quinta do Conde,151103,Quinta do Conde,1511,Sesimbra,15,Setúbal,PT170,AML,150483|150484|150523|150524|150577|150578|150611|150612
HC0062,URAP Lisboa Ocidental e Oeiras - Polo Santo Condestável,38.714290,-9.164450,1,0,0,0,213913220,urap.lxocidoeiras@arslvt.min-saude.pt,,"Rua do Patrocínio, 60",1350-230,Lisboa,110660,Estrela,1106,Lisboa,11,Lisboa,PT170,AML,
HC0063,URAP Loures-Odivelas - Polo Santa Iria da Azóia,38.842898,-9.091977,0,1,0,0,210442854,urap.louresodivelas@arslvt.min-saude.pt,,Rua Alto da Cruzinha - Bairro Terra dos Frades,2690-454,Santa Iria da Azóia,110728,"União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela",1107,Loures,11,Lisboa,PT170,AML,070719|070720|071235|071236|071237|071238
HC0064,UCC Sintra Salutem,38.873841,-9.399720,1,0,0,0,219605276,ucc.sintrasalutem@arslvt.min-saude.pt,,"Rua do Fontanário, nº 13, 1º",2705-737,São João das Lampas,111127,União das freguesias de São João das Lampas e Terrugem,1111,Sintra,11,Lisboa,PT170,AML,171661|171662|171663|171664|171665|171666|171667|171668|172660
HC0065,URAP Sintra - Polo Sintra,38.802400,-9.381410,1,0,0,0,219247770,urap.sintra@arslvt.min-saude.pt,,"Av. Doutor Desidério Cambournac, nº 4",2710-553,Sintra,111128,"União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",1111,Sintra,11,Lisboa,PT170,AML,171311|171313|171314|171381|171382|171383|171384|171917|171953|172481|172482
HC0066,URAP Arrábida - Polo Pinhal Novo,38.626001,-8.910546,0,0,0,1,212389920,urap.setubal@arslvt.min-saude.pt,,Rua Manuel Veríssimo da Silva,2955-050,Pinhal Novo,150803,Pinhal Novo,1508,Palmela,15,Setúbal,PT170,AML,130369|130371|130373
HC0067,URAP Lisboa Ocidental e Oeiras - Polo Ajuda,38.703563,-9.194173,1,0,0,0,213600261,urap.lxocidoeiras@arslvt.min-saude.pt,,"Calçada da Boa Hora, nº 155",1300-094,Lisboa,110601,Ajuda,1106,Lisboa,11,Lisboa,PT170,AML,
HC0068,URAP Almada-Seixal - Polo Almada I,38.677705,-9.153872,0,0,1,0,212274200,urap.almadaseixal@arslvt.min-saude.pt,,"Av. Rainha D. Leonor, nº 2 - 4º",2809-010,Almada,150312,"União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas",1503,Almada,15,Setúbal,PT170,AML,020057|020058|020059|020109|020110|020111|020112|021065|021066
HC0069,UCSP Barreiro - Polo Coina,38.592700,-9.041070,0,0,0,1,212170859,ucsp.qlomba@arslvt.min-saude.pt,,Rua Real Fábrica do Vidro,2830-516,Coina,150411,União das freguesias de Palhais e Coina,1504,Barreiro,15,Setúbal,PT170,AML,
HC0070,Centro de Vacinação Internacional | Arco Ribeirinho,38.669539,-9.053028,0,0,0,1,969346919,consulta.viajante.arcoribeirinho@arslvt.min-saude.pt,,Rua D. José Cárcomo Lobo,2835-423,Lavradio,150410,União das freguesias de Barreiro e Lavradio,1504,Barreiro,15,Setúbal,PT170,AML,
HC0071,UCSP Quinta do Anjo,38.565800,-8.950578,0,0,0,1,212888430,ucsp.qanjo@arslvt.min-saude.pt,,"Rua João Vaz Corte Real, lote 160, lojas A e B",2950-752,Quinta do Anjo,150804,Quinta do Anjo,1508,Palmela,15,Setúbal,PT170,AML,130407
HC0072,Posto de Colheita Germano de Sousa - Lisboa - Rato,38.712300,-9.141210,1,0,0,0,213860564,jv.cmlgs@germanodesousa.com,,"Rua D. João V, 4 - r/c dto.",1200-090,LIsboa,110659,Campo de Ourique,1106,Lisboa,11,Lisboa,PT170,AML,
HC0073,JMAI Lisboa Norte,38.748524,-9.200325,1,0,0,0,217628080,jmedicas.lxnorte@arslvt.min-saude.pt,,"Rua General Morais Sarmento, s/n, r/c",1500-310,Lisboa,110608,Benfica,1106,Lisboa,11,Lisboa,PT170,AML,060041|060051
HC0074,URAP Loures-Odivelas - Polo Caneças,38.814722,-9.226315,0,1,0,0,219809570,urap.louresodivelas@arslvt.min-saude.pt,,Rua Júlia Escrivaniz,1675-580,Caneças,111610,União das freguesias de Ramada e Caneças,1116,Odivelas,11,Lisboa,PT170,AML,110015|110017|110024|110025|110027|110055|110057|110059|110167|110169|110170|110235
HC0075,URAP Lisboa Central - Polo Beato,38.731759,-9.111045,1,0,0,0,218101010,urap.lxcentral@arslvt.min-saude.pt,,Rua Marquês de Olhão,1900-329,Beato,110607,Beato,1106,Lisboa,11,Lisboa,PT170,AML,
HC0076,URAP Lisboa Central - Polo Marvila,38.742235,-9.110134,1,0,0,0,218620750,urap.lxcentral@arslvt.min-saude.pt,,Azinhaga dos Alfinetes,1950-438,Marvila,110621,Marvila,1106,Lisboa,11,Lisboa,PT170,AML,
HC0077,URAP Lisboa Central - Polo Mónicas,38.715050,-9.130520,1,0,0,0,218806000,urap.lxcentral@arslvt.min-saude.pt,,"Travessa das Mónicas, nº 57 D",1100-359,Lisboa,110667,São Vicente,1106,Lisboa,11,Lisboa,PT170,AML,
HC0078,URAP Lisboa Central - Polo Sétima Colina,38.723559,-9.131875,1,0,0,0,218108010,urap.lxcentral@arslvt.min-saude.pt,,"Rua Angelina Vidal, 73",1170-018,Lisboa,110656,Arroios,1106,Lisboa,11,Lisboa,PT170,AML,
HC0079,USF Descobertas,38.695325,-9.220593,1,0,0,0,213039090,usf.descobertas@arslvt.min-saude.pt,,"Rua Fernão Mendes Pinto, nº 19",1400-145,Lisboa,110658,Belém,1106,Lisboa,11,Lisboa,PT170,AML,
HC0080,Gabinete do Cidadão Lisboa Central,38.736502,-9.131358,1,0,0,0,213105310,aces.lxcentral@arslvt.min-saude.pt,,"Rua Carvalho Araújo, 103, piso 7",1900-181,Lisboa,110656,Arroios,1106,Lisboa,11,Lisboa,PT170,AML,
HC0081,UCC Oriente,38.758846,-9.122319,1,0,0,0,218366072,ucc.oriente@arslvt.min-saude.pt,,"Rua Luis Cristino da Silva, 73",1950-239,Lisboa,110621,Marvila,1106,Lisboa,11,Lisboa,PT170,AML,
HC0082,URAP Estuário do Tejo - Polo Vila Franca de Xira,38.959052,-8.987900,0,1,0,0,263279650,urap.estuariotejo@arslvt.min-saude.pt,,"Rua António Lúcio Batista, nº 6",2600-102,Vila Franca de Xira,111409,Vila Franca de Xira,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,180293|180357|180597|180598|180599|180600
HC0083,URAP Estuário do Tejo - Polo Castanheira do Ribatejo,39.006364,-8.977539,0,1,0,0,263286100,urap.estuariotejo@arslvt.min-saude.pt,,Rua Dr. José Azeredo Perdigão - Edifício do Centro de Saúde,2600-645,Castanheira do Ribatejo,111414,União das freguesias de Castanheira do Ribatejo e Cachoeiras,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,180989|180990|180991|180992|180993|180994
HC0084,USF ARS Médica,38.813500,-9.161130,0,1,0,0,219897831/219897841,usf.arsmedica@arslvt.min-saude.pt,,"Av. Manuel Carlos Andrade, s/n",2660-243,Santo António dos Cavaleiros,110730,União das freguesias de Santo António dos Cavaleiros e Frielas,1107,Loures,11,Lisboa,PT170,AML,070307|070309|070310|070311|070312|070315|070559|070565|071267|071421|072216
