date,operator_id,line_id,stop_id,validations
20230101,43,3545,150052,71
20230101,43,3512,020681,23
20230101,42,2730,071247,48
20230101,41,1606,050421,4
20230101,41,1515,172037,3
20230101,41,1624,171946,9
20230101,43,3101,140149,3
20230101,43,3108,140511,20
20230101,41,1601,120947,5
20230101,41,1518,030613,2
20230101,42,2728,070736,5
20230101,42,2822,111001,29
20230101,44,4600,090059,5
20230101,41,1707,030163,13
20230101,42,2790,070697,8
20230101,41,1245,171633,1
20230101,42,2764,110619,7
20230101,41,1515,030475,20
20230101,42,2328,180055,3
20230101,44,4600,100187,1
20230101,44,4427,160105,1
20230101,42,2730,070611,2
20230101,42,2722,071439,7
20230101,44,4704,010080,1
20230101,43,3103,140091,4
20230101,43,3112,140559,1
20230101,41,1504,120013,7
20230101,41,1212,170589,3
20230101,41,1707,030227,7
20230101,41,1625,171133,1
20230101,43,3516,020153,5
20230101,43,3007,020111,3
20230101,44,4642,160747,1
20230101,44,4438,160213,1
20230101,42,2794,180657,5
20230101,41,1520,120315,1
20230101,44,4600,090057,4
20230101,41,1628,170088,19
20230101,42,2822,110692,17
20230101,44,4512,160068,10
20230101,41,1730,120313,2
20230101,43,3506,020099,1
20230101,42,2751,071131,1
20230101,43,3507,020291,14
20230101,41,1603,030343,1
20230101,41,1514,030445,2
20230101,43,3009,020083,2
20230101,43,3022,020308,3
20230101,43,3620,150588,3
20230101,41,1604,121209,1
20230101,41,1249,171760,7
20230101,41,1515,030603,4
20230101,41,1515,172039,4
20230101,43,3513,140649,1
20230101,41,1529,121112,1
20230101,43,3514,140705,2
20230101,43,3030,020456,2
20230101,41,1530,170925,2
20230101,43,3509,140587,10
20230101,43,3717,020693,2
20230101,41,1728,120275,2
20230101,42,2821,110134,1
20230101,41,1633,171309,1
20230101,41,1707,030607,1
20230101,42,2790,180716,4
20230101,43,3506,140722,1
20230101,43,3022,020267,4
20230101,41,1211,170531,2
20230101,44,4730,160803,2
20230101,41,1713,030829,2
20230101,41,1613,050146,1
20230101,41,1223,170062,2
20230101,42,2821,110681,2
20230101,41,1710,172175,1
20230101,41,1717,121099,1
20230101,42,2221,110445,2
20230101,44,4504,100013,1
20230101,41,1625,170071,1
20230101,42,2538,070867,1
20230101,41,1713,121295,1
20230101,44,4453,160067,2
20230101,41,1211,172541,1
20230101,42,2741,080211,1
20230101,42,2764,071133,1
20230101,43,3620,150025,1
20230101,41,1614,121270,4
20230101,41,1721,170921,89
20230101,43,3112,140331,9
20230101,41,1707,030795,3
20230101,42,2713,070897,10
20230101,42,2821,060355,55
20230101,41,1527,120335,1
20230101,42,2711,070585,13
20230101,41,1219,170461,11
20230101,43,3040,020497,6
20230101,42,2750,070558,2
20230101,42,2710,060171,21
20230101,42,2710,070625,8
20230101,41,1712,030477,1
20230101,44,4600,100287,3
20230101,43,3512,020973,152
20230101,43,3040,020928,1
20230101,41,1721,170925,4
20230101,42,2772,070303,17
20230101,41,1213,172487,8
20230101,41,1614,172237,1
20230101,41,1716,170599,13
20230101,43,3507,020043,24
20230101,44,4725,160154,55
20230101,43,3022,020661,3
20230101,43,3021,020375,1
20230101,43,3513,140739,3
20230101,43,3022,020707,5
20230101,44,4600,090199,8
20230101,43,3012,020341,15
20230101,42,2711,070677,8
20230101,43,3508,020681,40
20230101,42,2725,070505,6
20230101,41,1530,120729,3
20230101,43,3620,150021,2
20230101,43,3103,140048,4
20230101,43,3536,150224,1
20230101,43,3536,140093,2
20230101,41,1507,120599,1
20230101,42,2736,071363,19
20230101,43,3703,020069,34
20230101,43,3703,029004,3
20230101,43,3026,020058,15
20230101,42,2730,070761,2
20230101,41,1715,060079,8
20230101,41,1707,030187,3
20230101,42,2722,061207,2
20230101,42,2779,070555,2
20230101,43,3508,140243,1
20230101,42,2725,070501,2
20230101,43,3506,020095,3
20230101,41,1209,170447,2
20230101,42,2729,070780,7
20230101,42,2779,060305,14
20230101,41,1211,170556,4
20230101,43,3506,020039,2
20230101,41,1530,172197,1
20230101,43,3536,150231,3
20230101,42,2710,070105,4
20230101,43,3021,020439,2
20230101,41,1515,030477,1
20230101,44,4703,010090,1
20230101,43,3024,020517,2
20230101,41,1219,170640,1
20230101,41,1103,120543,1
20230101,41,1718,030326,1
20230101,42,2021,070389,2
20230101,42,2927,180377,1
20230101,43,3508,020495,1
20230101,42,2331,180778,1
20230101,42,2303,180142,1
20230101,43,3514,140385,2
20230101,42,2538,180506,1
20230101,43,3023,020652,2
20230101,42,2790,071429,7
20230101,42,2750,110409,1
20230101,43,3509,140586,2
20230101,43,3021,020457,1
20230101,42,2538,070839,1
20230101,41,1711,110003,4
20230101,41,1718,170592,1
20230101,41,1601,030604,7
20230101,42,2728,070731,1
20230101,42,2750,110625,2
20230101,43,3521,140184,1
20230101,43,3015,020577,3
20230101,41,1240,170391,1
20230101,43,3717,060395,3
20230101,43,3535,020496,1
20230101,43,3017,020590,1
20230101,43,3001,020015,5
20230101,43,3008,020340,2
20230101,42,2516,110395,1
20230101,43,3012,020311,3
20230101,41,1601,120807,1
20230101,41,1229,170905,4
20230101,43,3201,150120,1
20230101,43,3507,020425,2
20230101,41,1011,030389,2
20230101,41,1601,121195,1
20230101,41,1715,170486,1
20230101,41,1245,171519,1
20230101,42,2790,071626,1
20230101,43,3101,140162,1
20230101,41,1703,030359,6
20230101,44,4426,160065,6
20230101,43,3703,020067,1
20230101,43,3012,020291,13
20230101,41,1717,030731,65
20230101,43,3717,020691,5
20230101,43,3103,140347,3
20230101,41,1103,120303,2
20230101,41,1722,120105,2
20230101,43,3525,020119,1
20230101,44,4512,130228,19
20230101,44,4730,160067,47
20230101,42,2736,060289,1
20230101,42,2317,180447,52
20230101,43,3101,140165,22
20230101,42,2722,070771,1
20230101,42,2741,080115,1
20230101,44,4600,100013,26
20230101,43,3030,020389,5
20230101,43,3710,020447,11
20230101,41,1709,030809,2
20230101,41,1120,120769,28
20230101,41,1516,171550,5
20230101,41,1518,172183,4
20230101,43,3105,140405,4
20230101,42,2537,180482,1
20230101,41,1638,050049,2
20230101,42,2769,070295,3
20230101,41,1105,120359,2
20230101,43,3114,140129,1
20230101,41,1209,170484,5
20230101,42,2523,071177,19
20230101,41,1716,060037,3
20230101,41,1005,030184,2
20230101,44,4705,100041,4
20230101,42,2710,070623,9
20230101,42,2518,110619,4
20230101,43,3112,140249,4
20230101,41,1706,060433,3
20230101,43,3514,020497,1
20230101,43,3526,140693,1
20230101,42,2764,060305,78
20230101,43,3507,020277,8
20230101,42,2821,110703,8
20230101,41,1710,171619,3
20230101,44,4604,040027,8
20230101,41,1635,110007,7
20230101,43,3112,140337,3
20230101,44,4602,090229,5
20230101,43,3103,140215,3
20230101,41,1517,030167,3
20230101,43,3015,020561,2
20230101,41,1717,030609,4
20230101,42,2821,110087,5
20230101,43,3112,140262,2
20230101,42,2713,070893,4
20230101,44,4412,160051,1
20230101,42,2734,071529,1
20230101,43,3007,020103,5
20230101,44,4421,160433,2
20230101,41,1708,060057,2
20230101,43,3024,020720,1
20230101,41,1713,030666,2
20230101,42,2730,071237,30
20230101,41,1714,030515,3
20230101,41,1631,171135,2
20230101,44,4441,160161,3
20230101,43,3524,020344,1
20230101,42,2703,070908,6
20230101,43,3545,140109,1
20230101,43,3536,150065,1
20230101,43,3514,140372,1
20230101,41,1103,120277,3
20230101,43,3715,140636,1
20230101,43,3717,020001,3
20230101,42,2713,071378,1
20230101,44,4603,090006,1
20230101,42,2120,080007,2
20230101,43,3715,140742,3
20230101,41,1251,170077,1
20230101,43,3514,020077,2
20230101,43,3213,150053,1
20230101,41,1710,110043,2
20230101,42,2750,071046,1
20230101,42,2517,110395,1
20230101,42,2790,071641,2
20230101,42,2764,071149,10
20230101,41,1224,170827,3
20230101,41,1631,172228,3
20230101,41,1005,030119,52
20230101,43,3108,140519,7
20230101,42,2794,180553,4
20230101,42,2790,180500,49
20230101,43,3716,060019,16
20230101,42,2711,070641,46
20230101,41,1703,030422,11
20230101,43,3021,020369,2
20230101,42,2523,110097,14
20230101,43,3545,140827,1
20230101,43,3509,020682,12
20230101,42,2730,071227,3
20230101,43,3509,020944,5
20230101,43,3105,140417,5
20230101,41,1523,121270,47
20230101,42,2750,060305,23
20230101,41,1622,050141,1
20230101,43,3506,140715,4
20230101,42,2713,071382,3
20230101,41,1623,172289,1
20230101,42,2023,070525,1
20230101,41,1523,170775,3
20230101,43,3013,020682,19
20230101,41,1713,030300,2
20230101,43,3041,020707,5
20230101,41,1719,171617,6
20230101,42,2513,070369,1
20230101,41,1622,170655,1
20230101,43,3007,020041,2
20230101,41,1504,120011,1
20230101,42,2711,070514,33
20230101,41,1212,170596,7
20230101,42,2823,110070,13
20230101,42,2023,070499,1
20230101,43,3030,020661,7
20230101,43,3508,020944,20
20230101,43,3509,140253,1
20230101,43,3017,020524,2
20230101,43,3112,140252,1
20230101,42,2730,070513,14
20230101,42,2833,060357,33
20230101,42,2333,180778,2
20230101,41,1713,120010,1
20230101,44,4600,100007,4
20230101,42,2794,180625,7
20230101,43,3506,020673,1
20230101,43,3003,020093,4
20230101,44,4600,010099,1
20230101,41,1236,170453,4
20230101,42,2728,070693,2
20230101,41,1003,030157,13
20230101,42,2740,080061,1
20230101,41,1709,060063,8
20230101,41,1518,171086,1
20230101,41,1509,030846,1
20230101,43,3112,140251,2
20230101,42,2025,070104,1
20230101,42,2751,080010,8
20230101,41,1523,121104,1
20230101,41,1622,170657,1
20230101,43,3525,140725,1
20230101,44,4730,160781,4
20230101,43,3715,140377,1
20230101,43,3012,020177,1
20230101,43,3040,020191,3
20230101,41,1713,030745,1
20230101,41,1707,030243,2
20230101,42,2116,080211,2
20230101,41,1629,172297,1
20230101,41,1615,050127,1
20230101,42,2725,070493,1
20230101,43,3525,140713,3
20230101,43,3021,020573,1
20230101,42,2730,070575,1
20230101,43,3119,140221,3
20230101,41,1209,170435,1
20230101,41,1704,030445,1
20230101,43,3201,150143,1
20230101,41,1731,060141,1
20230101,42,2790,061206,240
20230101,42,2822,110836,49
20230101,41,1625,172245,2
20230101,44,4602,040013,190
20230101,43,3022,020637,47
20230101,42,2790,180553,5
20230101,42,2710,070109,9
20230101,43,3040,020681,17
20230101,41,1708,060127,5
20230101,43,3040,020517,1
20230101,43,3716,020914,7
20230101,42,2790,060267,24
20230101,41,1717,030853,6
20230101,42,2730,071203,27
20230101,41,1103,120315,2
20230101,41,1212,170575,9
20230101,41,1625,170095,27
20230101,43,3715,060405,13
20230101,43,3113,140077,8
20230101,41,1523,120747,3
20230101,41,1515,171553,2
20230101,41,1213,170445,1
20230101,41,1713,030553,2
20230101,43,3504,020721,2
20230101,42,2772,071131,17
20230101,41,1635,171222,5
20230101,42,2538,180478,9
20230101,44,4542,160067,1
20230101,43,3007,020291,14
20230101,43,3504,020397,2
20230101,41,1219,170484,8
20230101,42,2790,180531,2
20230101,43,3512,020077,12
20230101,41,1610,121001,1
20230101,43,3508,020535,3
20230101,43,3017,020339,1
20230101,41,1716,060449,10
20230101,41,1715,060099,1
20230101,44,4901,160031,1
20230101,43,3507,020178,1
20230101,41,1514,030403,1
20230101,42,2769,071137,10
20230101,42,2764,060159,11
20230101,43,3012,020309,1
20230101,41,1703,030182,15
20230101,44,4412,160305,7
20230101,41,1711,172053,2
20230101,44,4725,020003,12
20230101,42,2538,180492,1
20230101,41,1709,171555,6
20230101,41,1218,170486,2
20230101,43,3715,140861,1
20230101,41,1223,170453,1
20230101,41,1721,030606,2
20230101,41,1514,030601,5
20230101,43,3524,020351,1
20230101,41,1624,171378,4
20230101,44,4409,160256,1
20230101,42,2725,070693,24
20230101,43,3114,140222,4
20230101,43,3717,020696,1
20230101,44,4602,090231,7
20230101,43,3022,020271,3
20230101,41,1241,171335,1
20230101,41,1625,170313,1
20230101,41,1726,120289,1
20230101,44,4441,160159,9
20230101,43,3113,140049,3
20230101,42,2842,060295,1
20230101,43,3023,020651,8
20230101,43,3015,020559,2
20230101,44,4600,090185,1
20230101,41,1706,030391,1
20230101,43,3023,020643,1
20230101,43,3114,140273,2
20230101,44,4412,160044,2
20230101,42,2729,071225,2
20230101,41,1704,030560,2
20230101,41,1731,170491,2
20230101,41,1614,050119,1
20230101,41,1721,030301,3
20230101,41,1631,170137,2
20230101,41,1635,172437,1
20230101,41,1726,120107,3
20230101,42,2708,070575,1
20230101,42,2705,060207,32
20230101,42,2725,070497,3
20230101,43,3008,020337,1
20230101,42,2205,110070,3
20230101,41,1526,121145,1
20230101,44,4429,160404,1
20230101,44,4705,100095,1
20230101,41,1251,170097,1
20230101,41,1715,170488,4
20230101,41,1212,170601,5
20230101,43,3721,140827,4
20230101,41,1715,172544,1
20230101,43,3017,020178,1
20230101,41,1101,120087,1
20230101,41,1103,120293,1
20230101,43,3021,020460,1
20230101,42,2821,110338,1
20230101,42,2328,180070,3
20230101,42,2741,080282,2
20230101,43,3021,020560,1
20230101,43,3715,140697,1
20230101,41,1625,172326,1
20230101,41,1631,171127,2
20230101,41,1504,120047,4
20230101,41,1709,110027,51
20230101,42,2702,030719,2
20230101,42,2333,180765,22
20230101,42,2728,070738,5
20230101,43,3514,020684,5
20230101,43,3509,140249,1
20230101,43,3716,140609,2
20230101,43,3022,020045,15
20230101,41,1711,110029,1
20230101,43,3040,020607,2
20230101,41,1707,030302,5
20230101,43,3030,020461,2
20230101,42,2779,110623,1
20230101,43,3108,140513,6
20230101,42,2769,110553,162
20230101,42,2702,110179,3
20230101,41,1726,120117,2
20230101,43,3541,140027,1
20230101,41,1107,120057,4
20230101,41,1105,120109,1
20230101,41,1523,121092,1
20230101,43,3040,020529,1
20230101,42,2027,070547,9
20230101,41,1517,030708,1
20230101,44,4423,160087,1
20230101,42,2221,110449,1
20230101,41,1717,170921,80
20230101,43,3536,140705,5
20230101,42,2328,180081,3
20230101,41,1518,170925,2
20230101,41,1101,120083,1
20230101,41,1726,120109,5
20230101,41,1623,172534,28
20230101,43,3545,140113,4
20230101,43,3108,140343,11
20230101,42,2764,070390,10
20230101,43,3715,020003,3
20230101,41,1508,030604,1
20230101,44,4602,040021,2
20230101,43,3508,140317,6
20230101,41,1722,120001,5
20230101,43,3040,020859,10
20230101,43,3507,020347,2
20230101,43,3717,060403,7
20230101,43,3114,140271,3
20230101,44,4409,160137,4
20230101,43,3008,020321,2
20230101,44,4409,160066,1
20230101,43,3027,020617,3
20230101,41,1709,030719,2
20230101,44,4423,160095,4
20230101,44,4426,160261,2
20230101,44,4701,090057,1
20230101,41,1708,030852,13
20230101,41,1601,121121,3
20230101,41,1525,170919,6
20230101,43,3536,020499,7
20230101,41,1707,030167,6
20230101,41,1718,030043,1
20230101,42,2331,180359,2
20230101,41,1614,170806,1
20230101,41,1514,030857,5
20230101,41,1124,120883,1
20230101,41,1218,170488,7
20230101,41,1613,170495,1
20230101,43,3516,020193,2
20230101,44,4453,160320,1
20230101,44,4436,160063,3
20230101,44,4409,160269,1
20230101,42,2780,110531,1
20230101,41,1601,172065,2
20230101,43,3119,140079,5
20230101,42,2779,060227,5
20230101,44,4602,090225,5
20230101,42,2538,180508,3
20230101,41,1610,120979,1
20230101,42,2538,180747,2
20230101,42,2740,080330,1
20230101,43,3502,140021,1
20230101,43,3523,140299,1
20230101,42,2794,182250,1
20230101,42,2605,172156,1
20230101,41,1604,050051,1
20230101,43,3516,020621,1
20230101,43,3040,020518,2
20230101,44,4562,160747,1
20230101,41,1631,050191,7
20230101,42,2780,070555,3
20230101,41,1703,030703,5
20230101,41,1714,060098,3
20230101,41,1709,060069,1
20230101,43,3119,140343,1
20230101,43,3536,021009,86
20230101,42,2736,060234,1
20230101,41,1703,030857,13
20230101,43,3012,020047,30
20230101,43,3112,140568,2
20230101,43,3119,140145,1
20230101,43,3022,020650,6
20230101,42,2710,060157,5
20230101,43,3512,140763,33
20230101,43,3012,020361,1
20230101,41,1631,170079,5
20230101,41,1628,170073,24
20230101,41,1515,030604,18
20230101,41,1610,120943,10
20230101,43,3536,140105,4
20230101,41,1721,030603,3
20230101,43,3030,020639,16
20230101,43,3536,140106,2
20230101,43,3524,020954,1
20230101,43,3721,150070,16
20230101,41,1528,120297,1
20230101,41,1516,172478,7
20230101,41,1615,050418,1
20230101,43,3103,140336,1
20230101,42,2736,071405,1
20230101,41,1709,171557,1
20230101,42,2780,110337,2
20230101,41,1251,172535,17
20230101,42,2822,111003,1
20230101,44,4436,160065,4
20230101,42,2822,110088,5
20230101,43,3119,140049,2
20230101,41,1502,120203,1
20230101,41,1606,120603,1
20230101,43,3011,020106,8
20230101,43,3524,020230,2
20230101,42,2611,030817,2
20230101,43,3524,020911,3
20230101,41,1707,030165,9
20230101,43,3502,140577,1
20230101,41,1608,050077,2
20230101,42,2750,070252,2
20230101,42,2328,180723,6
20230101,41,1014,030437,1
20230101,41,1613,121187,3
20230101,44,4703,010167,1
20230101,43,3508,020683,5
20230101,41,1504,030563,2
20230101,41,1625,170085,3
20230101,43,3013,020117,3
20230101,43,3513,020496,1
20230101,42,2702,110217,2
20230101,43,3111,140279,1
20230101,43,3114,140046,2
20230101,41,1245,171651,1
20230101,43,3015,020387,2
20230101,42,2605,172155,1
20230101,41,1608,050071,1
20230101,42,2333,180779,1
20230101,43,3101,140150,5
20230101,41,1529,120925,1
20230101,43,3716,020181,2
20230101,42,2513,071171,2
20230101,41,1236,170451,1
20230101,44,4512,100005,3
20230101,43,3721,140823,1
20230101,43,3012,020317,2
20230101,41,1707,030239,2
20230101,41,1103,120152,1
20230101,44,4421,160421,1
20230101,43,3111,140559,2
20230101,41,1528,120279,1
20230101,43,3703,060397,7
20230101,43,3022,020639,135
20230101,41,1241,171331,2
20230101,43,3009,020309,1
20230101,41,1717,120387,2
20230101,41,1713,030552,1
20230101,42,2711,070620,14
20230101,41,1601,030475,6
20230101,43,3512,140715,17
20230101,43,3717,140729,15
20230101,41,1711,171605,1
20230101,42,2769,071269,83
20230101,41,1119,120627,8
20230101,43,3034,020311,3
20230101,41,1249,171314,1
20230101,43,3013,020079,2
20230101,42,2207,110061,1
20230101,41,1728,120173,1
20230101,43,3620,150490,8
20230101,43,3205,150070,2
20230101,41,1610,120947,5
20230101,43,3716,060017,18
20230101,41,1707,030265,3
20230101,41,1211,170558,15
20230101,41,1251,170150,1
20230101,42,2769,070313,31
20230101,41,1707,060041,6
20230101,42,2710,071357,9
20230101,41,1707,030303,19
20230101,42,2626,080448,8
20230101,41,1105,120387,6
20230101,44,4412,160139,9
20230101,42,2713,070881,3
20230101,41,1633,171515,1
20230101,41,1248,171493,1
20230101,42,2741,080109,23
20230101,41,1631,170081,3
20230101,41,1604,050011,1
20230101,41,1721,030299,25
20230101,44,4426,160223,2
20230101,43,3549,150052,2
20230101,42,2523,071173,27
20230101,41,1721,030797,4
20230101,44,4703,010084,8
20230101,43,3040,020150,1
20230101,43,3511,140725,1
20230101,41,1204,170176,1
20230101,43,3017,020073,18
20230101,41,1221,170460,38
20230101,41,1638,120817,10
20230101,41,1633,080007,34
20230101,41,1623,172292,2
20230101,43,3526,140718,1
20230101,42,2821,110135,5
20230101,43,3111,140269,3
20230101,43,3513,140641,3
20230101,41,1514,030391,2
20230101,41,1606,120286,1
20230101,42,2322,180500,1
20230101,41,1606,120291,1
20230101,41,1604,050021,1
20230101,41,1119,120709,1
20230101,42,2790,180725,3
20230101,41,1728,120119,1
20230101,41,1236,170051,1
20230101,41,1209,170493,1
20230101,41,1101,120060,1
20230101,41,1719,030277,1
20230101,42,2814,060077,7
20230101,42,2709,070103,2
20230101,41,1718,170593,2
20230101,43,3027,020614,1
20230101,43,3626,150484,1
20230101,44,4600,100177,1
20230101,43,3012,020413,1
20230101,41,1630,172534,3
20230101,41,1247,171739,2
20230101,42,2772,110631,1
20230101,44,4600,100189,1
20230101,43,3524,020322,1
20230101,43,3022,020646,1
20230101,42,2740,080345,1
20230101,42,2523,110375,2
20230101,41,1707,030105,5
20230101,43,3012,020276,36
20230101,42,2730,070771,23
20230101,42,2790,060307,78
20230101,43,3105,140407,8
20230101,43,3717,060017,8
20230101,41,1601,030319,33
20230101,41,1507,030002,1
20230101,44,4720,060011,294
20230101,42,2751,110553,5
20230101,42,2772,070328,24
20230101,41,1502,121046,4
20230101,42,2769,070332,38
20230101,41,1717,030605,19
20230101,41,1631,172342,1
20230101,43,3009,020310,5
20230101,42,2725,070511,4
20230101,42,2708,070515,1
20230101,44,4730,160783,1
20230101,43,3017,020603,2
20230101,44,4600,090003,9
20230101,42,2207,110172,1
20230101,43,3105,140437,11
20230101,41,1606,120599,1
20230101,44,4422,160423,3
20230101,41,1709,110043,4
20230101,41,1601,030620,7
20230101,41,1510,030462,2
20230101,43,3011,020639,20
20230101,43,3536,150054,5
20230101,41,1211,170557,11
20230101,43,3030,029801,2
20230101,43,3112,140069,5
20230101,42,2728,070737,1
20230101,42,2728,070514,4
20230101,43,3105,140393,10
20230101,43,3111,140267,13
20230101,42,2516,110467,1
20230101,42,2303,180043,3
20230101,41,1629,050359,10
20230101,43,3012,020186,1
20230101,42,2626,171314,2
20230101,41,1631,170136,1
20230101,42,2729,070783,2
20230101,42,2790,071396,17
20230101,41,1629,172534,2
20230101,43,3103,140145,4
20230101,43,3509,020684,3
20230101,41,1510,030475,3
20230101,44,4512,010081,8
20230101,43,3119,140589,4
20230101,43,3515,020967,5
20230101,43,3022,020405,10
20230101,41,1602,050007,2
20230101,41,1240,171269,1
20230101,43,3507,020951,1
20230101,41,1717,030617,2
20230101,41,1523,170493,9
20230101,42,2710,070098,1
20230101,42,2736,070884,1
20230101,41,1517,030163,2
20230101,42,2725,071332,2
20230101,43,3103,140331,3
20230101,41,1103,120265,1
20230101,41,1715,170469,2
20230101,43,3008,020327,1
20230101,43,3021,020705,5
20230101,42,2833,110683,4
20230101,43,3015,020389,3
20230101,41,1523,120971,4
20230101,43,3119,140067,1
20230101,41,1713,030549,1
20230101,42,2725,070494,1
20230101,42,2821,110669,2
20230101,43,3201,150114,1
20230101,42,2713,071370,2
20230101,42,2710,070129,1
20230101,41,1717,172063,1
20230101,41,1517,030137,1
20230101,41,1721,030322,6
20230101,43,3717,140720,1
20230101,41,1622,172210,1
20230101,42,2518,110578,1
20230101,41,1248,171713,1
20230101,41,1718,170599,1
20230101,43,3536,140827,1
20230101,43,3535,140426,1
20230101,42,2025,070124,1
20230101,41,1606,120600,1
20230101,42,2729,071491,1
20230101,41,1710,030719,3
20230101,41,1606,120290,1
20230101,41,1606,120007,1
20230101,42,2703,070903,1
20230101,43,3508,140108,13
20230101,41,1518,172105,28
20230101,41,1523,170774,2
20230101,43,3721,150224,7
20230101,42,2790,071434,6
20230101,42,2728,071332,1
20230101,41,1707,030605,22
20230101,44,4422,160213,2
20230101,41,1523,172486,43
20230101,41,1631,050359,12
20230101,41,1518,172179,3
20230101,41,1518,172476,11
20230101,42,2328,180499,16
20230101,43,3703,020066,9
20230101,41,1707,030257,2
20230101,41,1217,170748,22
20230101,43,3626,160805,2
20230101,41,1515,171029,6
20230101,43,3024,020073,17
20230101,41,1608,121235,9
20230101,41,1709,171617,20
20230101,43,3512,140753,5
20230101,43,3113,140247,6
20230101,43,3119,140081,8
20230101,43,3040,020849,1
20230101,41,1625,050197,10
20230101,43,3021,020385,10
20230101,41,1707,030263,20
20230101,42,2736,060277,2
20230101,41,1623,171921,17
20230101,41,1633,171314,7
20230101,43,3512,020499,5
20230101,41,1105,120279,7
20230101,43,3508,020955,202
20230101,44,4436,160035,9
20230101,44,4901,160067,7
20230101,42,2823,110684,1
20230101,42,2605,110169,5
20230101,43,3113,140050,7
20230101,44,4703,100090,13
20230101,43,3003,020094,1
20230101,42,2711,071395,5
20230101,42,2722,070121,11
20230101,44,4704,010010,2
20230101,41,1633,080009,33
20230101,41,1504,030559,5
20230101,41,1717,030302,1
20230101,43,3509,020957,6
20230101,42,2764,110801,2
20230101,42,2764,071134,6
20230101,41,1623,050221,1
20230101,41,1715,170474,4
20230101,43,3017,020185,1
20230101,42,2772,071137,9
20230101,41,1120,120747,3
20230101,43,3508,140255,3
20230101,43,3012,020800,18
20230101,42,2023,070112,1
20230101,43,3113,140079,2
20230101,41,1514,030613,1
20230101,43,3640,150114,3
20230101,43,3114,140041,1
20230101,43,3026,020279,2
20230101,43,3513,020502,1
20230101,42,2780,070475,1
20230101,42,2710,070626,4
20230101,41,1721,030609,1
20230101,41,1504,120109,2
20230101,42,2751,080194,2
20230101,42,2729,070611,1
20230101,42,2605,110181,3
20230101,42,2780,110701,19
20230101,43,3040,020127,3
20230101,41,1613,050134,1
20230101,42,2764,110577,4
20230101,43,3210,150067,3
20230101,43,3512,020687,5
20230101,41,1624,171331,3
20230101,42,2764,070043,1
20230101,43,3716,020336,1
20230101,43,3521,020246,1
20230101,42,2730,071223,1
20230101,41,1002,030077,1
20230101,44,4710,130454,1
20230101,44,4730,040115,1
20230101,43,3509,140519,2
20230101,41,1711,060071,12
20230101,42,2023,070250,1
20230101,41,1721,170917,4
20230101,43,3507,021005,4
20230101,43,3507,020327,2
20230101,41,1603,030599,5
20230101,43,3536,150229,1
20230101,41,1625,050186,7
20230101,43,3011,020429,28
20230101,44,4703,100013,189
20230101,43,3512,140729,5
20230101,44,4602,090226,4
20230101,43,3011,020735,19
20230101,42,2769,110555,4
20230101,43,3508,140023,25
20230101,41,1525,120598,3
20230101,43,3012,020481,1
20230101,43,3513,140694,1
20230101,43,3022,020309,4
20230101,42,2328,180715,2
20230101,41,1625,050424,37
