date,operator_id,line_id,stop_id,validations
20230102,41,1517,172123,2
20230102,44,4541,160159,1
20230102,44,4512,130471,2
20230102,44,4205,100009,1
20230102,43,3207,150070,1
20230102,43,3511,020499,1
20230102,44,4511,010136,1
20230102,42,2725,070501,6
20230102,44,4701,090056,88
20230102,41,1502,030479,45
20230102,43,3112,140331,67
20230102,41,1712,121095,73
20230102,43,3103,140315,12
20230102,42,2538,180481,1
20230102,42,2736,070886,37
20230102,41,1703,030373,75
20230102,43,3508,020955,214
20230102,42,2206,110136,25
20230102,42,2769,070298,95
20230102,42,2331,180359,87
20230102,41,1629,172294,2
20230102,41,1720,171550,62
20230102,41,1211,170559,19
20230102,44,4601,090194,1
20230102,43,3030,020456,8
20230102,42,2751,080058,1
20230102,41,1103,120263,19
20230102,41,1630,050363,1
20230102,43,3510,020493,5
20230102,43,3022,020645,14
20230102,42,2601,070470,25
20230102,41,1624,172322,3
20230102,41,1249,171772,20
20230102,42,2778,110619,4
20230102,42,2715,060301,195
20230102,41,1120,120735,13
20230102,42,2736,071369,23
20230102,41,1722,120061,17
20230102,43,3017,020179,21
20230102,42,2105,080197,1
20230102,42,2605,172535,28
20230102,44,4438,160347,134
20230102,42,2711,070635,20
20230102,43,3011,020735,62
20230102,41,1101,120070,7
20230102,43,3513,020492,9
20230102,43,3508,140081,112
20230102,42,2522,110408,43
20230102,42,2028,070335,1
20230102,41,1714,030516,27
20230102,43,3508,140110,75
20230102,43,3605,020682,16
20230102,43,3112,140435,86
20230102,41,1219,172489,209
20230102,44,4730,160067,82
20230102,43,3601,140033,1
20230102,43,3717,020500,11
20230102,44,4705,100288,1
20230102,41,1522,120186,6
20230102,42,2722,071249,18
20230102,42,2781,110297,3
20230102,41,1712,030111,50
20230102,41,1503,030563,1
20230102,41,1628,172230,1
20230102,41,1204,170189,2
20230102,42,2781,110812,19
20230102,42,2727,070112,11
20230102,41,1502,030845,450
20230102,42,2794,180702,18
20230102,43,3119,140168,177
20230102,41,1707,030138,3
20230102,41,1716,170956,19
20230102,43,3517,020516,26
20230102,44,4406,160057,14
20230102,43,3003,020092,7
20230102,41,1713,030833,26
20230102,44,4602,040021,16
20230102,41,1510,030675,56
20230102,41,1516,172165,4
20230102,43,3111,140555,421
20230102,43,3003,020058,51
20230102,44,4203,100063,14
20230102,42,2703,060180,3
20230102,41,1718,030462,6
20230102,42,2605,071174,7
20230102,41,1721,170925,3
20230102,41,1248,171422,1
20230102,41,1251,170083,2
20230102,43,3217,150070,1
20230102,44,4207,100008,1
20230102,42,2764,071137,22
20230102,41,1522,120399,4
20230102,43,3528,140129,2
20230102,43,3615,040007,8
20230102,44,4512,130228,103
20230102,42,2764,070944,5
20230102,42,2803,080007,58
20230102,43,3021,020573,4
20230102,42,2532,180720,8
20230102,44,4621,140067,1
20230102,43,3508,020943,33
20230102,41,1623,171205,18
20230102,44,4551,160087,6
20230102,43,3535,020492,2
20230102,44,4600,010091,2
20230102,43,3011,020099,10
20230102,43,3120,140411,2
20230102,41,1522,120383,4
20230102,41,1627,050354,1
20230102,44,4551,160077,3
20230102,44,4701,090009,50
20230102,41,1709,110045,80
20230102,42,2510,110619,3
20230102,42,2730,060221,25
20230102,44,4600,090007,24
20230102,41,1240,171224,7
20230102,42,2841,180225,2
20230102,43,3702,020057,11
20230102,43,3012,020347,18
20230102,42,2719,070032,6
20230102,43,3524,021004,30
20230102,43,3512,140091,17
20230102,44,4621,140075,5
20230102,43,3515,020592,13
20230102,43,3030,020387,5
20230102,42,2822,110835,2
20230102,41,1715,170948,12
20230102,43,3120,140239,1
20230102,42,2331,180778,36
20230102,41,1527,172185,4
20230102,42,2790,182258,21
20230102,44,4514,100203,15
20230102,43,3717,020696,1
20230102,44,4422,160426,1
20230102,41,1101,120083,9
20230102,42,2740,080119,1
20230102,42,2317,180478,4
20230102,43,3525,020512,3
20230102,41,1715,170629,22
20230102,41,1529,120934,2
20230102,42,2209,110070,24
20230102,43,3626,160788,13
20230102,41,1528,120289,4
20230102,42,2811,110443,1
20230102,44,4544,160657,5
20230102,43,3536,140845,2
20230102,43,3023,020684,6
20230102,44,4710,130454,24
20230102,42,2714,060180,5
20230102,44,4547,130007,4
20230102,41,1638,121226,7
20230102,43,3721,060403,3
20230102,43,3101,140162,13
20230102,42,2522,110599,8
20230102,43,3527,140331,3
20230102,41,1255,172001,2
20230102,41,1006,030177,2
20230102,41,1516,171617,3
20230102,42,2905,080628,2
20230102,43,3008,020319,2
20230102,42,2142,080211,1
20230102,42,2725,070120,2
20230102,41,1520,120553,2
20230102,44,4632,160803,3
20230102,41,1624,050205,21
20230102,44,4406,160035,39
20230102,41,1254,171384,31
20230102,44,4432,160560,1
20230102,41,1627,172325,1
20230102,41,1615,172282,1
20230102,42,2794,180626,1
20230102,43,3014,020280,2
20230102,42,2515,110577,1
20230102,43,3509,140079,1
20230102,41,1245,171623,2
20230102,44,4512,130467,5
20230102,41,1510,030656,1
20230102,41,1718,030461,10
20230102,43,3021,020393,2
20230102,44,4439,160708,4
20230102,42,2328,180575,6
20230102,42,2203,110088,6
20230102,43,3017,020583,5
20230102,41,1626,050181,5
20230102,43,3024,020731,1
20230102,42,2821,110707,10
20230102,41,1101,120101,13
20230102,41,1255,171994,3
20230102,41,1522,120393,1
20230102,41,1707,030163,4
20230102,44,4429,160462,1
20230102,44,4620,090190,4
20230102,43,3524,020332,6
20230102,41,1628,172345,2
20230102,41,1240,171249,2
20230102,41,1606,120598,5
20230102,41,1528,120292,3
20230102,44,4621,140039,3
20230102,42,2821,110415,5
20230102,42,2795,071396,4
20230102,44,4701,090057,1
20230102,41,1713,030049,1
20230102,41,1508,172037,7
20230102,42,2202,110071,1
20230102,42,2733,070365,1
20230102,44,4715,160154,5
20230102,42,2804,080323,1
20230102,41,1713,030829,6
20230102,44,4562,130076,1
20230102,42,2335,180699,2
20230102,44,4305,130026,2
20230102,43,3217,150075,1
20230102,44,4205,100002,1
20230102,41,1707,030607,2
20230102,42,2032,070736,6
20230102,41,1613,050146,5
20230102,42,2512,070247,2
20230102,43,3535,140543,1
20230102,42,2512,110407,1
20230102,41,1520,120295,2
20230102,43,3511,140631,1
20230102,41,1613,050125,2
20230102,41,1211,170535,2
20230102,43,3605,160552,1
20230102,41,1248,171459,9
20230102,41,1606,050422,1
20230102,41,1105,120281,1
20230102,44,4601,090007,3
20230102,42,2510,070558,1
20230102,42,2729,071476,1
20230102,41,1517,171553,1
20230102,41,1117,120622,2
20230102,41,1707,030137,1
20230102,41,1005,030251,5
20230102,41,1622,172233,2
20230102,41,1614,170799,1
20230102,41,1006,030101,1
20230102,43,3211,150059,2
20230102,44,4504,100075,1
20230102,41,1510,030847,63
20230102,44,4600,090057,73
20230102,43,3026,020058,75
20230102,43,3717,140721,4
20230102,42,2732,060219,11
20230102,41,1703,030703,9
20230102,41,1103,120319,25
20230102,41,1219,170478,52
20230102,43,3120,140435,59
20230102,41,1236,170907,15
20230102,41,1120,120743,28
20230102,44,4512,130227,13
20230102,41,1615,170064,7
20230102,42,2812,110113,11
20230102,43,3717,060019,125
20230102,42,2605,071173,5
20230102,41,1241,171383,2
20230102,42,2762,071021,2
20230102,42,2824,110713,128
20230102,41,1122,120890,20
20230102,41,1106,120083,1
20230102,44,4702,010167,7
20230102,41,1713,030862,2
20230102,41,1110,120415,9
20230102,44,4203,100124,4
20230102,44,4703,060001,745
20230102,41,1716,170599,384
20230102,42,2711,071311,37
20230102,43,3513,020501,5
20230102,41,1717,121097,8
20230102,41,1240,171251,5
20230102,41,1512,171113,4
20230102,41,1704,060037,53
20230102,43,3103,140272,20
20230102,41,1733,121091,10
20230102,43,3521,020997,7
20230102,41,1005,030183,30
20230102,41,1510,030346,15
20230102,44,4701,090007,66
20230102,42,2795,060309,9
20230102,43,3715,140360,9
20230102,42,2532,070850,13
20230102,42,2510,071132,3
20230102,42,2729,060219,3
20230102,41,1212,170538,31
20230102,42,2708,070517,48
20230102,42,2711,071298,10
20230102,43,3535,020077,4
20230102,41,1223,170657,33
20230102,42,2774,070494,30
20230102,42,2515,110456,21
20230102,41,1254,171486,3
20230102,42,2718,060305,70
20230102,44,4620,140021,28
20230102,42,2730,071245,40
20230102,43,3710,060017,148
20230102,43,3105,140412,6
20230102,43,3212,150070,1
20230102,42,2790,180531,4
20230102,42,2831,110849,18
20230102,44,4600,010097,38
20230102,43,3626,040119,41
20230102,42,2530,072214,11
20230102,42,2303,180053,32
20230102,41,1229,170976,1
20230102,41,1723,120013,2
20230102,43,3509,140111,4
20230102,43,3120,140667,1
20230102,42,2736,070511,12
20230102,44,4512,100007,19
20230102,42,2741,071097,5
20230102,43,3515,020707,7
20230102,43,3716,020003,19
20230102,41,1234,170127,2
20230102,43,3110,140554,13
20230102,44,4703,010079,14
20230102,41,1610,120919,15
20230102,42,2725,070374,34
20230102,42,2764,071133,18
20230102,41,1733,121108,62
20230102,43,3109,140531,3
20230102,43,3009,020376,5
20230102,44,4403,160085,3
20230102,43,3626,150554,1
20230102,41,1712,060081,9
20230102,44,4562,160779,4
20230102,41,1109,120479,3
20230102,43,3030,020177,2
20230102,42,2522,110601,1
20230102,44,4549,130474,1
20230102,44,4562,130132,1
20230102,43,3536,150051,102
20230102,42,2823,110727,8
20230102,42,2774,110551,17
20230102,41,1613,050134,1
20230102,42,2601,111003,2
20230102,42,2317,180475,2
20230102,41,1223,170114,6
20230102,42,2723,070835,12
20230102,44,4600,100347,12
20230102,41,1506,030457,1
20230102,41,1245,170028,2
20230102,41,1520,120290,2
20230102,42,2718,070385,11
20230102,44,4303,130063,8
20230102,42,2717,070329,56
20230102,43,3040,020193,1
20230102,43,3509,020496,2
20230102,41,1612,121188,7
20230102,41,1522,120389,1
20230102,42,2307,180224,5
20230102,41,1625,170091,4
20230102,41,1001,030029,2
20230102,41,1638,050431,2
20230102,44,4203,100050,2
20230102,42,2219,110527,2
20230102,41,1614,170812,5
20230102,42,2804,080278,10
20230102,42,2626,171317,1
20230102,43,3506,020058,3
20230102,43,3546,140587,6
20230102,44,4602,040012,5
20230102,41,1211,170545,9
20230102,43,3040,020531,3
20230102,44,4501,100131,1
20230102,43,3012,020349,1
20230102,41,1615,170411,3
20230102,43,3721,150058,18
20230102,41,1529,121102,2
20230102,44,4546,160220,2
20230102,42,2740,080319,33
20230102,43,3008,020186,1
20230102,41,1523,121113,2
20230102,42,2532,071195,4
20230102,43,3527,020361,6
20230102,43,3716,020334,3
20230102,43,3011,020433,5
20230102,42,2601,110697,13
20230102,44,4604,090261,18
20230102,44,4412,160035,1
20230102,42,2722,071225,1
20230102,43,3105,140409,4
20230102,41,1105,120399,1
20230102,42,2792,180486,4
20230102,44,4547,160841,2
20230102,41,1514,030165,4
20230102,42,2778,110622,10
20230102,42,2206,110073,3
20230102,42,2021,070417,2
20230102,41,1615,050122,3
20230102,41,1519,172163,2
20230102,41,1624,171382,3
20230102,42,2513,110195,2
20230102,42,2023,070511,5
20230102,41,1608,050065,1
20230102,44,4514,100041,2
20230102,44,4514,100392,3
20230102,43,3004,020415,1
20230102,41,1512,170587,2
20230102,43,3007,020281,1
20230102,43,3523,140148,2
20230102,42,2021,070251,9
20230102,42,2791,070754,1
20230102,41,1726,120030,1
20230102,43,3107,140418,1
20230102,41,1107,120317,7
20230102,41,1628,170093,1
20230102,42,2209,110113,3
20230102,42,2208,110253,2
20230102,42,2774,070492,5
20230102,41,1240,171286,1
20230102,43,3207,150054,8
20230102,42,2120,080007,4
20230102,41,1216,170691,1
20230102,42,2626,080453,1
20230102,42,2505,071090,1
20230102,41,1514,030135,1
20230102,41,1105,120176,1
20230102,43,3014,020311,6
20230102,44,4429,160149,1
20230102,42,2814,110693,1
20230102,44,4542,160873,1
20230102,42,2728,070767,1
20230102,42,2740,080198,3
20230102,41,1625,170099,1
20230102,41,1531,120707,2
20230102,43,3717,140719,13
20230102,44,4541,130647,1
20230102,41,1608,050059,2
20230102,44,4438,160404,1
20230102,42,2791,180055,2
20230102,44,4702,010136,5
20230102,43,3547,150547,1
20230102,42,2751,080335,1
20230102,43,3209,150067,1
20230102,44,4423,160081,1
20230102,43,3546,150022,1
20230102,42,2732,070620,4
20230102,41,1725,120593,1
20230102,43,3215,150300,1
20230102,41,1206,170305,1
20230102,44,4436,160177,32
20230102,42,2722,061207,17
20230102,42,2725,070250,79
20230102,43,3101,140151,81
20230102,44,4600,100151,29
20230102,43,3504,020929,2
20230102,43,3514,140376,4
20230102,43,3103,140266,40
20230102,41,1240,171265,3
20230102,42,2328,180715,12
20230102,44,4621,090057,12
20230102,41,1716,030516,54
20230102,42,2303,180101,183
20230102,43,3715,140688,6
20230102,42,2522,110401,14
20230102,44,4725,060013,350
20230102,41,1251,170101,165
20230102,44,4411,160318,13
20230102,42,2722,070715,22
20230102,42,2725,070475,46
20230102,42,2769,071132,58
20230102,43,3508,140262,12
20230102,42,2812,110010,122
20230102,42,2769,110625,31
20230102,44,4422,160464,84
20230102,42,2762,070429,1
20230102,44,4601,090207,3
20230102,43,3526,140715,46
20230102,41,1726,120279,8
20230102,42,2328,180499,15
20230102,43,3547,150551,3
20230102,41,1529,120733,22
20230102,41,1722,120013,20
20230102,41,1604,121187,138
20230102,43,3711,020308,1
20230102,41,1529,120859,16
20230102,43,3509,140215,1
20230102,43,3021,020454,18
20230102,43,3011,020445,13
20230102,42,2715,070310,18
20230102,41,1107,120279,1
20230102,41,1510,172066,4
20230102,43,3121,140245,1
20230102,42,2605,110179,6
20230102,43,3107,140491,1
20230102,41,1717,030607,19
20230102,43,3504,020521,48
20230102,41,1720,030685,34
20230102,43,3716,020331,31
20230102,44,4437,160049,23
20230102,41,1703,060057,184
20230102,43,3104,140365,5
20230102,43,3507,020415,4
20230102,41,1707,030233,6
20230102,42,2769,071131,19
20230102,41,1252,171879,6
20230102,41,1502,030516,26
20230102,43,3541,150539,2
20230102,41,1614,050131,1
20230102,44,4905,100435,1
20230102,42,2772,070302,11
20230102,44,4421,160437,13
20230102,42,2510,070484,1
20230102,42,2025,070076,17
20230102,42,2831,110701,5
20230102,41,1724,120062,23
20230102,42,2725,070493,6
20230102,43,3103,140263,21
20230102,41,1502,120103,23
20230102,44,4600,090058,35
20230102,43,3715,020003,26
20230102,42,2791,180717,2
20230102,43,3507,020255,21
20230102,42,2791,060297,4
20230102,43,3716,020910,15
20230102,41,1512,171267,1
20230102,42,2794,180623,1
20230102,43,3007,020285,2
20230102,41,1523,121091,7
20230102,43,3203,150052,6
20230102,44,4600,100175,18
20230102,41,1502,121043,3
20230102,41,1625,170313,4
20230102,42,2117,080620,1
20230102,42,2601,110531,7
20230102,43,3022,020651,21
20230102,43,3536,020499,7
20230102,41,1510,030869,37
20230102,42,2821,110075,10
20230102,42,2781,110469,3
20230102,41,1529,121119,14
20230102,41,1525,170920,9
20230102,42,2207,110215,8
20230102,42,2722,071284,1
20230102,41,1602,170928,38
20230102,43,3022,020043,44
20230102,42,2781,110376,8
20230102,42,2537,180828,3
20230102,42,2764,070283,15
20230102,42,2601,110391,79
20230102,43,3221,150052,12
20230102,41,1245,170023,10
20230102,42,2537,180478,13
20230102,42,2317,180491,5
20230102,42,2533,180831,5
20230102,42,2791,071628,1
20230102,43,3721,150231,13
20230102,41,1241,171347,6
20230102,42,2762,070521,6
20230102,43,3104,140385,2
20230102,41,1718,030041,2
20230102,42,2532,180555,20
20230102,43,3508,020496,35
20230102,41,1514,030398,4
20230102,41,1615,172209,7
20230102,41,1223,170802,1
20230102,41,1713,030826,2
20230102,44,4641,160952,1
20230102,44,4632,160786,3
20230102,42,2537,180502,39
20230102,42,2821,110409,14
20230102,41,1526,170933,1
20230102,41,1514,030620,3
20230102,43,3027,020765,11
20230102,42,2605,030592,1
20230102,42,2215,110333,4
20230102,41,1514,030361,2
20230102,41,1614,170800,6
20230102,42,2723,070379,29
20230102,41,1250,171486,1
20230102,41,1235,170365,2
20230102,41,1719,171553,2
20230102,43,3626,040157,3
20230102,42,2927,180412,1
20230102,43,3721,150224,48
20230102,43,3021,020369,85
20230102,43,3003,020105,12
20230102,41,1011,030387,12
20230102,42,2750,071134,13
20230102,43,3014,020041,11
20230102,41,1522,120180,5
20230102,41,1707,030277,6
20230102,43,3120,140410,4
20230102,42,2532,180485,3
20230102,41,1638,050500,2
20230102,42,2831,110764,29
20230102,42,2328,180723,13
20230102,41,1240,171295,1
20230102,43,3513,020740,12
20230102,43,3535,140111,3
20230102,44,4601,090102,1
20230102,42,2790,071395,24
20230102,42,2601,110454,5
20230102,42,2790,071629,4
20230102,42,2328,180609,22
20230102,42,2206,110200,5
20230102,44,4549,130467,1
20230102,43,3546,140586,10
20230102,41,1251,170809,9
20230102,41,1616,170786,8
20230102,43,3524,020185,6
20230102,44,4451,160491,4
20230102,42,2792,180471,18
20230102,43,3040,020157,7
20230102,43,3527,140689,5
20230102,43,3104,140355,2
20230102,43,3011,020112,6
20230102,42,2206,110133,3
20230102,42,2306,180230,2
20230102,41,1603,172039,2
20230102,44,4906,100232,1
20230102,41,1530,120733,3
20230102,42,2751,080279,1
20230102,43,3545,150219,1
20230102,42,2510,070427,1
20230102,42,2601,110450,3
20230102,44,4428,160225,11
20230102,44,4548,130641,1
20230102,42,2310,180316,7
20230102,44,4420,160059,2
20230102,41,1522,120109,4
20230102,43,3030,020827,2
20230102,41,1001,030007,1
20230102,43,3507,020349,3
20230102,43,3111,140559,6
20230102,42,2133,080834,1
20230102,43,3210,150329,2
20230102,44,4514,010117,1
20230102,41,1514,030613,6
20230102,41,1255,171973,4
20230102,44,4402,160037,1
20230102,44,4512,100017,1
20230102,41,1601,120534,9
20230102,42,2632,110267,1
20230102,41,1613,050165,1
20230102,44,4203,100001,47
20230102,42,2791,071626,1
20230102,43,3601,140002,1
20230102,41,1610,050106,10
20230102,41,1623,050191,6
20230102,42,2713,070509,2
20230102,42,2605,071171,3
20230102,43,3509,140046,1
20230102,43,3504,020931,2
20230102,43,3601,040089,1
20230102,43,3506,020065,3
20230102,44,4562,160455,1
20230102,44,4512,130458,1
20230102,42,2811,110683,16
20230102,41,1520,121017,1
20230102,42,2538,180500,2
20230102,41,1716,170957,1
20230102,42,2142,080940,4
20230102,42,2535,070949,2
20230102,43,3518,140748,2
20230102,42,2841,180180,4
20230102,41,1250,171828,2
20230102,43,3720,150540,1
20230102,41,1625,170084,1
20230102,42,2841,180109,6
20230102,42,2525,070035,1
20230102,43,3716,020668,1
20230102,41,1516,172163,1
20230102,42,2729,071439,3
20230102,42,2034,070707,6
20230102,43,3004,020189,1
20230102,44,4531,130609,2
20230102,42,2209,110083,5
20230102,42,2028,072216,1
20230102,44,4412,160065,3
20230102,41,1706,060441,1
20230102,41,1718,030325,1
20230102,42,2223,110423,1
20230102,42,2207,110229,2
20230102,43,3516,020151,1
20230102,44,4642,150090,2
20230102,42,2538,180472,1
20230102,44,4515,100099,1
20230102,42,2796,070437,2
20230102,42,2312,180244,4
20230102,42,2732,070596,2
20230102,41,1001,030043,2
20230102,44,4544,160001,1
20230102,41,1614,170132,1
20230102,41,1528,120049,1
20230102,42,2841,180174,2
20230102,41,1707,030139,1
20230102,41,1625,170077,16
20230102,43,3518,140357,2
20230102,41,1703,030701,68
20230102,44,4405,160143,13
20230102,42,2730,070745,16
20230102,43,3626,160805,6
20230102,42,2795,071431,6
20230102,43,3526,140716,55
20230102,44,4703,010099,58
20230102,44,4562,130007,70
20230102,42,2824,110842,44
20230102,43,3620,150023,2
20230102,41,1120,120769,300
20230102,41,1717,030620,26
20230102,41,1601,120945,16
20230102,41,1518,172499,57
20230102,43,3508,020533,47
20230102,43,3007,020105,25
20230102,41,1711,172053,5
20230102,44,4703,010082,32
20230102,43,3022,020255,68
20230102,41,1526,120587,34
20230102,42,2605,070476,17
20230102,44,4603,040016,5
20230102,43,3508,140703,11
20230102,43,3034,020837,1
20230102,42,2706,070835,13
20230102,41,1212,170595,7
20230102,41,1622,172213,44
20230102,43,3103,140047,25
20230102,42,2605,071172,15
20230102,41,1733,121105,7
20230102,43,3716,020001,19
20230102,42,2824,110691,51
20230102,41,1636,110007,2
20230102,41,1105,120353,2
20230102,42,2804,080346,1
20230102,43,3508,140226,21
20230102,43,3012,020421,25
20230102,42,2328,180055,37
20230102,44,4706,010063,8
20230102,43,3704,020599,6
20230102,43,3103,140314,16
20230102,42,2794,071289,4
20230102,41,1101,120081,330
20230102,44,4705,100042,6
20230102,43,3105,140403,49
20230102,42,2708,071339,33
20230102,41,1601,120389,9
20230102,43,3509,020497,5
20230102,41,1706,060435,52
20230102,44,4436,160139,41
20230102,43,3222,150023,1
20230102,41,1205,170256,2
20230102,42,2334,180638,33
20230102,44,4422,160159,16
20230102,43,3017,020329,6
20230102,43,3549,150075,7
20230102,41,1726,120013,8
20230102,41,1527,121099,8
20230102,44,4602,040018,19
20230102,43,3119,140213,72
20230102,42,2605,170462,32
20230102,42,2513,070469,20
20230102,41,1101,120055,7
20230102,44,4002,010045,1
20230102,43,3011,020111,5
20230102,43,3114,140269,10
20230102,41,1209,170399,15
20230102,44,4421,160099,8
20230102,43,3014,020544,14
20230102,41,1720,030710,20
20230102,44,4620,090191,1
20230102,43,3112,140321,25
20230102,42,2764,110621,23
20230102,43,3715,060450,23
20230102,44,4704,010068,21
20230102,43,3111,140561,15
20230102,41,1518,172165,31
20230102,43,3508,140050,14
20230102,44,4419,160218,1
20230102,44,4512,130444,5
20230102,41,1528,172199,4
20230102,41,1703,030695,54
20230102,43,3023,020670,2
20230102,42,2722,070740,63
20230102,43,3716,140594,1
20230102,41,1209,170483,66
20230102,42,2037,070951,295
20230102,41,1124,120887,88
20230102,42,2710,070110,22
20230102,42,2605,170788,9
20230102,42,2730,070513,20
20230102,41,1527,120281,2
20230102,41,1638,050472,3
20230102,41,1631,170134,9
20230102,41,1731,120289,1
20230102,43,3704,020423,14
