id,name,lat,lon,A1,A2,A3,A4,phone,email,url,address,postal_code,locality,parish_id,parish_name,municipality_id,municipality_name,district_id,district_name,region_id,region_name,stops
,Espaço Registos do Campus de Justiça de Lisboa (Edificio L),38.774729,-9.095981,,,,, 211550442,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Espa%C3%A7o%20Registos%20do%20Campus%20de%20Justi%C3%A7a%20de%20Lisboa%20(Edificio%20L),"Campus da Justiça, Edificio L, Av. D. João II, Lote 1.08.01",1990-097,Lisboa,,,1106,Lisboa,,,,,060201|060202|060203|060211
,Espaço de Registo de Lisboa em Benfica,38.749588,-9.184677,,,,, 217709030,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Espa%C3%A7o%20de%20Registo%20de%20Lisboa%20em%20Benfica,"Rua Augusto Pina, n.º 21, rés-do-chão, loja A",1500-065,Lisboa,,,1106,Lisboa,,,,,
,Soluções Integradas de Registos (SIR) de Lisboa,38.728783,-9.148158,,,,,213506860,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Solu%C3%A7%C3%B5es%20Integradas%20de%20Registos%20(SIR)%20de%20Lisboa,"Av. Fontes Pereira de Melo, n.º 11, 9 Direito",1050-115,Lisboa,,,1106,Lisboa,,,,,
,1.ª Conservatória do Registo Predial de Oeiras,38.684469,-9.317878,,,,, 214460110,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/1.%C2%AA%20Conservat%C3%B3ria%20do%20Registo%20Predial%20de%20Oeiras,"Avenida D. João I, n.º 16, 1 º A",2780-065,Oeiras,,,1110,Oeiras,,,,,120799|120805|120807|120809|120811
,2.ª Conservatória do Registo Predial de Oeiras,38.684164,-9.318055,,,,, 214405760 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/2.%C2%AA%20Conservat%C3%B3ria%20do%20Registo%20Predial%20de%20Oeiras,"Avenida D. João I, n.º 16, 1 º B",2780-065,Oeiras,,,1110,Oeiras,,,,,120799|120801|120805|120807|120809|120811|121189
,Conservatória do Registo Civil de Oeiras,38.684103,-9.317947,,,,, 214544770,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Civil%20de%20Oeiras,"Avenida D. João I, Nº 16 - r/c",2780-065,Oeiras,,,1110,Oeiras,,,,,120799|120801|120805|120807|120809|120811|121189
,1.ª Conservatória do Registo Predial de Sintra,38.802942,-9.380319,,,,, 219108660,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/1.%C2%AA%20Conservat%C3%B3ria%20do%20Registo%20Predial%20de%20Sintra,"Rua Ulisses Alves, n.º 9, 1.º",2710-626 ,Sintra,,,1111,Sintra,,,,,171311|171313|171314|171381|171382|171383|171384|172481|172482
,2.ª Conservatória do Registo Predial de Sintra,38.802949,-9.382968,,,,, 219249780,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/2.%C2%AA%20Conservat%C3%B3ria%20do%20Registo%20Predial%20de%20Sintra,"Rua Câmara Pestana, n.º 25 A",2710-546 ,Sintra,,,1111,Sintra,,,,,171311|171313|171314|171381|171382|171383|171384
,Conservatória do Registo Civil de Queluz,38.760193,-9.257332,,,,,214344910 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Civil%20de%20Queluz,"Av. Dr. Miguel Bombarda, n.º 33",2745-175,Queluz,,,1111,Sintra,,,,,170597|170598|170599|172477|172536
,Conservatória do Registo Civil de Sintra,38.802714,-9.381844,,,,, 219239211 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Civil%20de%20Sintra,"Avenida Heliodoro Salgado, n.º 59, r/c",2710-558,Sintra,,,1111,Sintra,,,,,171311|171313|171314|171381|171382|171383|171384|171917|171953
,Conservatória do Registo Comercial de Sintra,38.799047,-9.386568,,,,,219104680 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Comercial%20de%20Sintra,"Rua Dr. Alfredo Costa, n.º 32/34",2710-523,Sintra,,,1111,Sintra,,,,,171913|171917|171923|171953
,Conservatória do Registo Predial de Queluz,38.756843,-9.265563,,,,, 214398340 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Predial%20de%20Queluz,"Rua Professor Doutor Virgílio Machado, n.º 12 A, Monte Abraão",2745-342,Queluz,,,1111,Sintra,,,,,170851|170869|170871|170873|170874|170899|170901|170931|172105|172185|172195|172199|172480|172491|172537
,1.ª Conservatória dos Registos Predial e Comercial de Loures,38.828804,-9.163068,,,,, 219826950 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/1.%C2%AA%20Conservat%C3%B3ria%20dos%20Registos%20Predial%20e%20Comercial%20de%20Loures,"Rua 25 de abril, n.º 6, r/c A e B",2670-482,Loures,,,1107,Loures,,,,,070035|070250|070389|070390|070453|070947
,2.ª Conservatória do Registo Predial de Loures,38.828085,-9.170615,,,,, 219838830,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/2.%C2%AA%20Conservat%C3%B3ria%20do%20Registo%20Predial%20de%20Loures,"Avenida Dr. Carvalho de Figueiredo, 12 A/B",2670-405,Loures,,,1107,Loures,,,,,070029|070361|070362|070475|070476|070477|070478|070527|070529|070551|070569
,Conservatória do Registo Civil de Loures,38.828804,-9.163068,,,,, 219835165,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Civil%20de%20Loures,Edifício da Câmara - Rua Manuel Augusto Pacheco,2670-450,Loures,,,1107,Loures,,,,,070035|070250|070389|070390|070453|070947
,Conservatória do Registo Civil de Mafra,38.939557,-9.328461,,,,, 261817450,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Civil%20de%20Loures,Avenida 25 de Abril - Palácio de Justiça,2640-456 ,Mafra,,,1109,Mafra,,,,,080197|080198|080199|080202|080211|080217
,Conservatória dos Registos Predial e Comercial de Mafra,38.939557,-9.328461,,,,, 261817400 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Civil%20de%20Mafra,Avenida 25 de Abril - Palácio de Justiça,2640-456,Mafra,,,1109,Mafra,,,,,080197|080198|080199|080202|080211|080217
,Conservatória dos Registos Predial e Comercial de Odivelas,38.785837,-9.186815,,,,, 219345840 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Civil%20de%20Mafra,"Praça Sacadura Cabral, n.º 8 A e B",2675-515,Odivelas,,,1116,Odivelas,,,,,110085|110297|110299
,1.ª Conservatória do Registo Predial de Vila Franca de Xira,38.955701,-8.986903,,,,, 263287080,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/1.%C2%AA%20Conservat%C3%B3ria%20do%20Registo%20Predial%20de%20Vila%20Franca%20de%20Xira,"Largo Marquês de Pombal, n.º 1 e 2, 3.º",2600-222,Vila Franca de Xira,,,1114,Vila Franca de Xira,,,,,180077|180079|180291|180293|180357|180359|180765
,2.ª Conservatória do Registo Predial de Vila Franca de Xira,38.955638,-8.986903,,,,,219575633 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/1.%C2%AA%20Conservat%C3%B3ria%20do%20Registo%20Predial%20de%20Vila%20Franca%20de%20Xira,"Efificio Parque, Piso 1 - Loja 2, Estrada Nacional 10",2615-077,Vila Franca de Xira,,,1114,Vila Franca de Xira,,,,,180077|180079|180291|180293|180357|180359|180765
,Conservatória do Registo Civil de Vila Franca de Xira,38.956645,-8.986720,,,,,263270640 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Civil%20de%20Vila%20Franca%20de%20Xira,"Rua do Curado, Edifício Planície, Lote 9B, 1.º",2600-133,Vila Franca de Xira,,,1114,Vila Franca de Xira,,,,,180079|180291|180293|180357|180359|180599|180600|180765
,1.ª Conservatória do Registo Predial e Comercial de Almada,38.678940,-9.158201,,,,, 212721250 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/1.%C2%AA%20Conservat%C3%B3ria%20do%20Registo%20Predial%20e%20Comercial%20de%20Almada,"Praça São joão Batista, n.º 4 F",2800-199, Almada,,,1503, Almada,,,,,020019|020021|020045|020047|020049|020059|020083|020085|020201|020203|020205|020399|021068|021069
,2.ª Conservatória do Registo Predial de Almada,38.678940,-9.158201,,,,,212738180 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/2.%C2%AA%20Conservat%C3%B3ria%20do%20Registo%20Predial%20de%20Almada,"Praça São joão Batista, n.º 6 A",2800-199, Almada,,,1503, Almada,,,,,020019|020021|020045|020047|020049|020059|020083|020085|020201|020203|020205|020399|021068|021069
,Conservatória do Registo Civil de Almada,38.678928,-9.158201,,,,,212725710 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Civil%20de%20Almada,"Praça São joão Batista, n.º 6 B",2800-199, Almada,,,1503, Almada,,,,,020019|020021|020045|020047|020049|020059|020083|020085|020203|020205|020399|021068|021069
,Conservatória do Registo Civil de Seixal,38.638991,-9.101996,,,,, 212271217 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Civil%20de%20Seixal,Quinta dos Franceses - Palácio de Justiça,2840-499,Seixal,,,1510,Seixal,,,,,140065|140066|140067|140239|140287|140288|140671|140679
,Conservatória do Registo Predial de Amora,38.638991,-9.101996,,,,,212260620 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Predial%20de%20Amora,"Praceta Sampaio Bruno, n.º 5 - C/V",2840-499,Amora,,,1510,Seixal,,,,,140065|140066|140067|140239|140287|140288|140671|140679
,Conservatória dos Registos Predial e Comercial de Seixal,38.638991,-9.101996,,,,,212271280,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20dos%20Registos%20Predial%20e%20Comercial%20de%20Seixal,Quinta dos Franceses - Palácio de Justiça,2840-499,Seixal,,,1510,Seixal,,,,,140065|140066|140067|140239|140287|140288|140671|140679
,"Conservatória dos Registos Civil, Predial, Comercial e Automóvel de Sesimbra",38.444527,-9.103065,,,,,212288470,,"https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20dos%20Registos%20Civil,%20Predial,%20Comercial%20e%20Autom%C3%B3vel%20de%20Sesimbra",Largo D. Nuno Álvares Pereira,2970-662,Sesimbra,,,1511,Sesimbra,,,,,150423|150425|150427|150429|150449|150451|150453|150455|150457|150459|150461|150463|150593|150594
,"Conservatória do Registo Civil, Predial e Comercial de Alcochete",38.754920,-8.960078,,,,,212349520 ,,"https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Civil,%20Predial%20e%20Comercial%20de%20Alcochete","Rua Hélder António, lote 7, r/c",2890-076,Alcochete,,,1502,Alcochete,,,,,010001|010002|010005|010025|010027|010028|010073|010079|010080|010142|010161
,Conservatória do Registo Civil do Barreiro,38.657105,-9.066945,,,,, 212149330,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Civil%20do%20Barreiro,"Avenida de Santa Maria, Bloco A, rés-do-chão",2830-007,Barreiro,,,1504,Barreiro,,,,,040007|040077|040081|040123|040155
,Conservatória dos Registos Predial e Comercial do Barreiro,38.661433,-9.077097,,,,, 212068670 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20dos%20Registos%20Predial%20e%20Comercial%20do%20Barreiro,"Avenida Alfredo da Silva, n.º 84 e 86",2830-302,Barreiro,,,1504,Barreiro,,,,,040079|040080|040137|040179
,Conservatória do Registo Civil da Baixa da Banheira,38.661218,-9.045781,,,,, 212029000 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Civil%20da%20Baixa%20da%20Banheira,"Rua 5 de Outubro, n.º 11 - C",2835-077,Baixa da Banheira,,,1506,Moita,,,,,090199|090201|090202|090209
,Conservatória do Registo Civil da Moita,38.649266,-8.988890,,,,, 212899710 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Civil%20da%20Moita,"Rua Francisco Távora,Nº 2 - Palácio da Justiça",2860-466,Moita,,,1506,Moita,,,,,090113|090115|090147|090148
,Conservatória dos Registos Predial e Comercial da Moita,38.649266,-8.988890,,,,, 212806390 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20dos%20Registos%20Predial%20e%20Comercial%20da%20Moita,"Rua Francisco Távora, n.º 2 - Palácio de Justiça",2860-466,Moita,,,1506,Moita,,,,,090113|090115|090147|090148
,"Conservatória dos Registos Civil, Predial, Comercial e Automóvel do Montijo",38.710106,-8.976576,,,,,212326920,,"https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20dos%20Registos%20Civil,%20Predial,%20Comercial%20e%20Autom%C3%B3vel%20do%20Montijo",Avenida Dr. Paulino Gomes - Palácio de Justiça,2870-156,Montijo,,,1507,Montijo,,,,,100091|100119
,Conservatória do Registo Civil de Palmela,38.573431,-8.901314,,,,,212337800 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Civil%20de%20Palmela,"Avenida da Liberdade, lote 19, 1.º",2950-201,Palmela,,,1508,Palmela,,,,,130001|130002|130003|130004|130005|130006|130025|130026|130049|130051|130053|130055
,Conservatória dos Registos Predial e Comercial mais (Casa Pronta) de Palmela,38.570218,-8.899913,,,,,212350161,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20dos%20Registos%20Predial%20e%20Comercial%20mais%20(Casa%20Pronta)%20de%20Palmela,"Avenida Dr. Juiz José Celestino Ataz Godinho de Matos, n.º 15 A e 15 C",2950-252,Palmela,,,1508,Palmela,,,,,130001|130002|130031|130045|130046|130047|130049|130051|130055|130057|130059|130061|130062|130063
,1.ª Conservatória do Registo Predial de Setúbal,38.540629,-8.895083,,,,,265546880 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/1.%C2%AA%20Conservat%C3%B3ria%20do%20Registo%20Predial%20de%20Set%C3%BAbal,"Avenida Dr. António Rodrigues Manito, n.ºs 80 a 88",2904-062,Setúbal,,,1512,Setúbal,,,,,160075|160076|160077|160078|160079|160080|160081|160082|160467
,2.ª Conservatória dos Registos Predial e Comercial de Setúbal,38.524816,-8.897282,,,,,265531720 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/2.%C2%AA%20Conservat%C3%B3ria%20dos%20Registos%20Predial%20e%20Comercial%20de%20Set%C3%BAbal,"Avenida Dr. António Rodrigues Manito, nº 80 a 88",2904-062,Setúbal,,,1512,Setúbal,,,,,160105|160157|160158|160199|160255|160256|160351|160433|160434|160507|160508|160531
,Conservatória do Registo Civil de Setúbal,38.540574,-8.895115,,,,,265236016 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/Conservat%C3%B3ria%20do%20Registo%20Civil%20de%20Set%C3%BAbal,"Avenida Dr. António Rodrigues Manito, nº 80 a 88",2904-062,Setúbal,,,1512,Setúbal,,,,,160075|160076|160077|160078|160079|160080|160081|160082|160467
