id,name,lat,lon,A1,A2,A3,A4,phone,email,url,address,postal_code,locality,parish_id,parish_name,municipality_id,municipality_name,district_id,district_name,region_id,region_name,stops
EC0011,IEFP - GIP CESPA - Centro Social da Paróquia de Nossa Senhora da Conceição de Abóboda,38.737538,-9.312737,1,0,0,0, 214210527 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20CESPA%20-%20Centro%20Social%20da%20Par%C3%B3quia%20de%20Nossa%20Senhora%20da%20Concei%C3%A7%C3%A3o%20de%20Ab%C3%B3boda,"Estrada de Talaíde, Centro Paroquial, Largo da Igreja - Talaíde",2780-290,São Domingos de Rana,6,São Domingos de Rana,1105,Cascais,11,Lisboa,PT170,AML,050106|050107|050109|050110|050111|050113|050114|121003|121004
EC0012,IEFP - GIP Centro Comunitário da Paróquia de Carcavelos,38.693824,-9.335467,1,0,0,0, 214 578 952 | 965 747 001,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Centro%20Comunit%C3%A1rio%20da%20Par%C3%B3quia%20de%20Carcavelos,"Av. do Loureiro, 394, Carcavelos",2775-599,Carcavelos,7,União das freguesias de Carcavelos e Parede,1105,Cascais,11,Lisboa,PT170,AML,
EC0013,IEFP - GIP Clube Gaivotas da Torre - Associação Juvenil,38.702332,-9.440779,1,0,0,0, 214 815 366 | 932 448 673,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Clube%20Gaivotas%20da%20Torre%20-%20Associa%C3%A7%C3%A3o%20Juvenil,"Praça do Atlântico, Edifício Multiserviços, Polo Comunitário da Torre, Bairro da Torre",2750-615,Cascais,8,União das freguesias de Cascais e Estoril,1105,Cascais,11,Lisboa,PT170,AML,
EC0014,IEFP - GIP Cruz Vermelha Portuguesa - Delegação da Costa do Estoril,38.700345,-9.353980,1,0,0,0, 214 570 924 | 911 507 555 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Cruz%20Vermelha%20Portuguesa%20-%20Delega%C3%A7%C3%A3o%20da%20Costa%20do%20Estoril,"Rua Maria Lalande, n.º 86 - Madorna",2785-307,São Domingos de Rana,6,São Domingos de Rana,1105,Cascais,11,Lisboa,PT170,AML,050519
EC0015,IEFP - GIP Imigrante Centro Cultural Moldavo,38.737119,-9.338486,1,0,0,0, 214 480 017 | 966 730 519,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Imigrante%20Centro%20Cultural%20Moldavo,"Rua José Malhoa, 11 (antiga Escola Primária de Trajouce)",2785-657,São Domingos de Rana,6,São Domingos de Rana,1105,Cascais,11,Lisboa,PT170,AML,050119|050120|050171|050172
EC0016,"IEFP - GIP Inclusivo CERCICA-Cooperativa para a Educação e Reabilitação de Cidadãos Inadaptados de Cascais, CRL",38.699170,-9.423314,1,0,0,0,210 131 611 ,,"https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Inclusivo%20CERCICA-Cooperativa%20para%20a%20Educa%C3%A7%C3%A3o%20e%20Reabilita%C3%A7%C3%A3o%20de%20Cidad%C3%A3os%20Inadaptados%20de%20Cascais,%20CRL","Rua Manuel Joaquim Avelar, n.º 118",2750-642,Cascais,8,União das freguesias de Cascais e Estoril,1105,Cascais,11,Lisboa,PT170,AML,050251|050317
EC0017,"IEFP - GIP SEACOOP - Social Entrepreneurs Agency, CRL - Alcabideche",38.746323,-9.379098,1,0,0,0,21 460 50 38,,"https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20SEACOOP%20-%20Social%20Entrepreneurs%20Agency,%20CRL%20-%20Alcabideche","Rua Piaget, n.º 47, R/c Esq., loja 150, Adroana",2645-626,Alcabideche,1,Alcabideche,1105,Cascais,11,Lisboa,PT170,AML,
EC0018,IEFP - GIP União das Freguesias de Cascais e Estoril,38.699858,-9.419170,1,0,0,0,214646148,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Uni%C3%A3o%20das%20Freguesias%20de%20Cascais%20e%20Estoril,Rua de Santa Rita n.º 45,2765-281,Estoril,8,União das freguesias de Cascais e Estoril,1105,Cascais,11,Lisboa,PT170,AML,050205|050247|050319|050419|050424
EC0019,IEFP - Polo de Formaçao Profissional da Guia,38.701942,-9.440563,1,0,0,0,214836474 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20Polo%20de%20Forma%C3%A7ao%20Profissional%20da%20Guia,"Rua das Carcavelas, Praça do Atlantico",2750-615,Torre,8,União das freguesias de Cascais e Estoril,1105,Cascais,11,Lisboa,PT170,AML,
EC0020,IEFP - ANEME - Associação Nacional das Empresas Metalúrgicas e Eletromecânicas,38.765243,-9.184001,1,0,0,0, 217 112 740,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20ANEME%20-%20Associa%C3%A7%C3%A3o%20Nacional%20das%20Empresas%20Metal%C3%BArgicas%20e%20Eletromec%C3%A2nicas,Rua Francisco Cortês Pinto,1600-602,Lisboa,11,Carnide,1106,Lisboa,11,Lisboa,PT170,AML,
EC0021,IEFP - CEFOSAP - Centro de Formação Sindical e Aperfeiçoamento Profissional,38.739374,-9.124570,1,0,0,0, 218 626 040,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20CEFOSAP%20-%20Centro%20de%20Forma%C3%A7%C3%A3o%20Sindical%20e%20Aperfei%C3%A7oamento%20Profissional,"Avenida Eng.º Arantes e Oliveira, 7",1900-221,Lisboa,55,Areeiro,1106,Lisboa,11,Lisboa,PT170,AML,
EC0022,IEFP - CENFIM - Centro de Formação Profissional da Industria Metalurgica e Metalomecânica,38.736260,-9.104186,1,0,0,0,21 861 01 50 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20CENFIM%20-%20Centro%20de%20Forma%C3%A7%C3%A3o%20Profissional%20da%20Industria%20Metalurgica%20e%20Metalomec%C3%A2nica,"Rua do Açúcar, 88",1950-010,Lisboa,7,Beato,1106,Lisboa,11,Lisboa,PT170,AML,
EC0023,"IEFP - CINEL - Centro de Formação Profissional da Indústria Electrónica, Energia, Telecomunicações e Tecnologias da Informação",38.702143,-9.188154,1,0,0,0,214967700,,"https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20CINEL%20-%20Centro%20de%20Forma%C3%A7%C3%A3o%20Profissional%20da%20Ind%C3%BAstria%20Electr%C3%B3nica,%20Energia,%20Telecomunica%C3%A7%C3%B5es%20e%20Tecnologias%20da%20Informa%C3%A7%C3%A3o",Rua Jau - Alto de Santo Amaro,1300-312,Lisboa,2,Alcântara,1106,Lisboa,11,Lisboa,PT170,AML,
EC0024,IEFP - Centro Protocolar de Formação Profissional para Jornalistas (CENJOR),38.699644,-9.194440,1,0,0,0, 21 885 50 00,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20Centro%20Protocolar%20de%20Forma%C3%A7%C3%A3o%20Profissional%20para%20Jornalistas%20(CENJOR),Rua Alexandre de Sá Pinto,1349-064,Lisboa,58,Belém,1106,Lisboa,11,Lisboa,PT170,AML,
EC0025,IEFP - Centro Protocolar de Formação Profissional para o Sector da Justiça (CP JUSTIÇA),38.742946,-9.176022,1,0,0,0, 21 771 17 50 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20Centro%20Protocolar%20de%20Forma%C3%A7%C3%A3o%20Profissional%20para%20o%20Sector%20da%20Justi%C3%A7a%20(CP%20JUSTI%C3%87A),Rua S. Domingos de Benfica Nº16,1500-559,Lisboa,39,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,
EC0026,IEFP - Centro de Emprego e Formação Profissional de Lisboa,38.734606,-9.146965,1,0,0,0, 215802100,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20Centro%20de%20Emprego%20e%20Forma%C3%A7%C3%A3o%20Profissional%20de%20Lisboa,"Av 5 de Outubro, 24 R/CH",1050-057,São Sebastião da Pedreira,57,Avenidas Novas,1106,Lisboa,11,Lisboa,PT170,AML,
EC0027,IEFP - Centro de Formação Profissional da Indústria Metalúrgica e Metalomecânica (CENFIM) - Lisboa,38.736260,-9.104186,1,0,0,0, 21 715 08 90 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20Centro%20de%20Forma%C3%A7%C3%A3o%20Profissional%20da%20Ind%C3%BAstria%20Metal%C3%BArgica%20e%20Metalomec%C3%A2nica%20(CENFIM)%20-%20Lisboa,"Rua Cesina Adães Bermudes, N.º 1",1600-604,Lisboa,7,Beato,1106,Lisboa,11,Lisboa,PT170,AML,
EC0028,IEFP - Centro de Formação Profissional da Indústria Metalúrgica e Metalomecânica (CENFIM) - Lisboa,38.736260,-9.104186,1,0,0,0,21 861 01 51,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20Centro%20de%20Forma%C3%A7%C3%A3o%20Profissional%20da%20Ind%C3%BAstria%20Metal%C3%BArgica%20e%20Metalomec%C3%A2nica%20(CENFIM)%20-%20Lisboa,"Rua dos Amigos de Lisboa, S/N.º",1950-30,Lisboa,7,Beato,1106,Lisboa,11,Lisboa,PT170,AML,
EC0029,"IEFP - Centro de Formação Profissional da Indústria Têxtil, Vestuário, Confecção e Lanifícios (MODATEX) - Lisboa",38.748397,-9.188044,1,0,0,0, 217 713 100,,"https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20Centro%20de%20Forma%C3%A7%C3%A3o%20Profissional%20da%20Ind%C3%BAstria%20T%C3%AAxtil,%20Vestu%C3%A1rio,%20Confec%C3%A7%C3%A3o%20e%20Lanif%C3%ADcios%20(MODATEX)%20-%20Lisboa",R Prof Reinaldo dos Santos Lte 1510,1500-505,Lisboa,39,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,
EC0030,IEFP - Centro de Formação Profissional das Pescas e do Mar (FOR-MAR) - Lisboa,38.695718,-9.224190,1,0,0,0,213037100,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20Centro%20de%20Forma%C3%A7%C3%A3o%20Profissional%20das%20Pescas%20e%20do%20Mar%20(FOR-MAR)%20-%20Lisboa,Av. Brasília - Ed. FOR-MAR - Pedrouços,1400-038,Lisboa,58,Belém,1106,Lisboa,11,Lisboa,PT170,AML,
EC0031,"IEFP - Citeforma - Centro de Formação Profissional dos Trabalhadores de Escritório, Comércio, Serviços e Novas Tecnologias",38.738353,-9.150049,1,0,0,0,21 799 45 60,,"https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20Citeforma%20-%20Centro%20de%20Forma%C3%A7%C3%A3o%20Profissional%20dos%20Trabalhadores%20de%20Escrit%C3%B3rio,%20Com%C3%A9rcio,%20Servi%C3%A7os%20e%20Novas%20Tecnologias","Avenida Marquês de Tomar, 91",1069-181,Lisboa,57,Avenidas Novas,1106,Lisboa,11,Lisboa,PT170,AML,061219|061220
EC0032,IEFP - Delegação Regional de Lisboa e Vale do Tejo do IEFP,38.734555,-9.146969,1,0,0,0,213307400,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20Delega%C3%A7%C3%A3o%20Regional%20de%20Lisboa%20e%20Vale%20do%20Tejo%20do%20IEFP,"Rua de Picoas, 14",1069-003,Lisboa,57,Avenidas Novas,1106,Lisboa,11,Lisboa,PT170,AML,
EC0033,IEFP - GIP AGIR XXI - Associação Inclusão Social,38.745910,-9.103880,1,0,0,0,218380003,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20AGIR%20XXI%20-%20Associa%C3%A7%C3%A3o%20Inclus%C3%A3o%20Social,"Rua Vale Formoso de Cima, n.º 47",1950-263,Lisboa,21,Marvila,1106,Lisboa,11,Lisboa,PT170,AML,
EC0034,IEFP - GIP Centro Social da Musgueira,38.777100,-9.154575,1,0,0,0,217 560 395,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Centro%20Social%20da%20Musgueira,"Rua Maria Margarida, n.º 6",1750-186,Lisboa,18,Lumiar,1106,Lisboa,11,Lisboa,PT170,AML,
EC0035,IEFP - GIP Freguesia São Domingos de Benfica,38.746356,-9.187993,1,0,0,0,217 248 610,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Freguesia%20S%C3%A3o%20Domingos%20de%20Benfica,"Rua António Saúde, n.º 11-13",1500-048,Lisboa,39,São Domingos de Benfica,1106,Lisboa,11,Lisboa,PT170,AML,
EC0036,IEFP - GIP Freguesia de Belém,38.705595,-9.206785,1,0,0,0,210132330,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Freguesia%20de%20Bel%C3%A9m,"Rua João de Paiva, n.º 11",1400-225,Lisboa,58,Belém,1106,Lisboa,11,Lisboa,PT170,AML,060093|060094|060095|060096
EC0037,IEFP - GIP Freguesia de Olivais - Espaço Juventude,38.761677,-9.109517,1,0,0,0,218 533 231,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Freguesia%20de%20Olivais%20-%20Espa%C3%A7o%20Juventude,"Rua Eurico da Fonseca, Loja 1 C",1800-421,Lisboa,33,Olivais,1106,Lisboa,11,Lisboa,PT170,AML,
EC0038,IEFP - GIP Freguesia de Parque das Nações,38.772266,-9.102183,1,0,0,0,211379673 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Freguesia%20de%20Parque%20das%20Na%C3%A7%C3%B5es,"Rua Padre Joaquim Alves Correia, Lote 23 A/B/C",1800-292,Lisboa,62,Parque das Nações,1106,Lisboa,11,Lisboa,PT170,AML,060007|060221|060331
EC0039,IEFP - GIP Imigrante ALCC - Associação Lusofonia Cultura e Cidadania,38.786042,-9.158783,1,0,0,0,21803192,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Imigrante%20ALCC%20-%20Associa%C3%A7%C3%A3o%20Lusofonia%20Cultura%20e%20Cidadania,"Rua Varela Silva, Lote 10, Loja B",1750-403,Lisboa,64,Santa Clara,1106,Lisboa,11,Lisboa,PT170,AML,060175|060183|060185
EC0040,IEFP - GIP Imigrante Aguinenso - Associação Guineense de Solidariedade Social,38.747078,-9.112454,1,0,0,0,210522580,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Imigrante%20Aguinenso%20-%20Associa%C3%A7%C3%A3o%20Guineense%20de%20Solidariedade%20Social,"Av.ª João Paulo II, Lote 528, 2.º A",1950-430,Lisboa,21,Marvila,1106,Lisboa,11,Lisboa,PT170,AML,
EC0041,IEFP - GIP Junta de Freguesia da Ajuda,38.705779,-9.199104,1,0,0,0,924057224 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Junta%20de%20Freguesia%20da%20Ajuda,"Rua das Açucenas, Lote 1, Loja B",1300-003,Lisboa,1,Ajuda,1106,Lisboa,11,Lisboa,PT170,AML,
EC0042,IEFP - GIP Junta de Freguesia de Penha de França,38.732557,-9.121902,1,0,0,0,968830031 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Junta%20de%20Freguesia%20de%20Penha%20de%20Fran%C3%A7a,"Avenida Marechal Costa Gomes, n.º 13",1900-456,Lisboa,63,Penha de França,1106,Lisboa,11,Lisboa,PT170,AML,
EC0043,IEFP - GIP Junta de Freguesia de Santa Clara,38.786713,-9.143194,1,0,0,0,211 163 305/6,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Junta%20de%20Freguesia%20de%20Santa%20Clara,"Campo das Amoreiras, Charneca",1750-025,Lisboa,64,Santa Clara,1106,Lisboa,11,Lisboa,PT170,AML,060229|060231|060245|060246|070877|070878|071377|071378
EC0044,IEFP - GIP Junta de Freguesia de Santa Maria Maior,38.714016,-9.136310,1,0,0,0,218 872 199 | 962 312 303,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Junta%20de%20Freguesia%20de%20Santa%20Maria%20Maior,"Poço do Borratém, n.º 25, 2.º",1100-408,Lisboa,65,Santa Maria Maior,1106,Lisboa,11,Lisboa,PT170,AML,
EC0045,IEFP - GIP RECOMEÇAR - Associação para o Desenvolvimento de Acções de Inserção Social e Profissional,38.712431,-9.152255,1,0,0,0,213 957 550 | 929 110 612,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20RECOME%C3%87AR%20-%20Associa%C3%A7%C3%A3o%20para%20o%20Desenvolvimento%20de%20Ac%C3%A7%C3%B5es%20de%20Inser%C3%A7%C3%A3o%20Social%20e%20Profissional,"Tr. da Arrochela, 52-S. Bento",1200-033,Lisboa,61,Misericórdia,1106,Lisboa,11,Lisboa,PT170,AML,
EC0046,IEFP - GIP SISEP - Sindicato dos Profissionais de Seguros de Portugal - Lisboa,38.762639,-9.161578,1,0,0,0,213 103 630 | 937 515 826,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20SISEP%20-%20Sindicato%20dos%20Profissionais%20de%20Seguros%20de%20Portugal%20-%20Lisboa,Rua Professor Fernando da Fonseca,1600-618,Lisboa,18,Lumiar,1106,Lisboa,11,Lisboa,PT170,AML,
EC0047,IEFP - INOVINTER - Centro de Formação e de Inovação Tecnológica,38.724312,-9.135319,1,0,0,0,218 163 010,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20INOVINTER%20-%20Centro%20de%20Forma%C3%A7%C3%A3o%20e%20de%20Inova%C3%A7%C3%A3o%20Tecnol%C3%B3gica,"Av. Almirante Reis, 45, R/C Dt",1150-010,Lisboa,56,Arroios,1106,Lisboa,11,Lisboa,PT170,AML,
EC0048,IEFP - Serviço de Emprego de Benfica,38.754175,-9.205612,1,0,0,0,215802190,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20Servi%C3%A7o%20de%20Emprego%20de%20Benfica,"R. das Pedralvas, 15-A",1500-487,Lisboa,8,Benfica,1106,Lisboa,11,Lisboa,PT170,AML,060043|060044|060426|060427|060435
EC0049,IEFP - Serviço de Emprego de Picoas,38.734606,-9.146965,1,0,0,0,215802100,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20Servi%C3%A7o%20de%20Emprego%20de%20Picoas,"Av. 5 de Outubro, nº 24 - R/c",1050-057,Lisboa,57,Avenidas Novas,1106,Lisboa,11,Lisboa,PT170,AML,
EC0050,IEFP - Serviço de Formação Profissional de Lisboa,38.705895,-9.176321,1,0,0,0,215802230,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20Servi%C3%A7o%20de%20Forma%C3%A7%C3%A3o%20Profissional%20de%20Lisboa,"Rua dos Lusíadas, nº 1",1300-364,Lisboa,2,Alcântara,1106,Lisboa,11,Lisboa,PT170,AML,060021|060380
EC0051,IEFP - Serviços Centrais,38.726919,-9.111188,1,0,0,0,215803000,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20Servi%C3%A7os%20Centrais,"Rua de Xabregas, n.º 52",1949-003,Lisboa,7,Beato,1106,Lisboa,11,Lisboa,PT170,AML,
EC0052,IEFP - GIP Centro Social Paroquial de Barcarena,38.746137,-9.265525,1,0,0,0, 214 352 617 | 967 128 629,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20Centro%20Social%20Paroquial%20de%20Barcarena,"Estrada Consiglieri Pedroso (antiga escola primária), Barcarena",2730-054,Queluz de Baixo,2,Barcarena,1110,Oeiras,11,Lisboa,PT170,AML,120385|120387|120403|120537|120538|121097|121099
EC0053,IEFP - GIP Câmara Municipal de Oeiras - Algés,38.692831,-9.314088,1,0,0,0, 21 411 40 02,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20C%C3%A2mara%20Municipal%20de%20Oeiras%20-%20Alg%C3%A9s,"Rua de Olivença, Loja 11 B, Algés",1495-099,Algés,14,"União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias",1110,Oeiras,11,Lisboa,PT170,AML,120731|120733|120781|120783|120817
EC0054,IEFP - GIP Câmara Municipal de Oeiras - Centro Cívico de Carnaxide,38.726621,-9.241395,1,0,0,0, 21 193 04 52,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20C%C3%A2mara%20Municipal%20de%20Oeiras%20-%20Centro%20C%C3%ADvico%20de%20Carnaxide,"Rua Cesário Verde, Centro Cívico de Carnaxide",2790-047,Carnaxide,13,União das freguesias de Carnaxide e Queijas,1110,Oeiras,11,Lisboa,PT170,AML,120041|120042|120047|120101|120103|120277|120415|120435|120473|120474|120475|120476|120477|120479|120481|120483
EC0055,IEFP - GIP Câmara Municipal de Oeiras - Centro de Juventude de Oeiras,38.693340,-9.323893,1,0,0,0, 214467577 ,,https://eportugal.gov.pt/web/guest/pesquisa/-/pesquisa/tudo/IEFP%20-%20GIP%20C%C3%A2mara%20Municipal%20de%20Oeiras%20-%20Centro%20de%20Juventude%20de%20Oeiras,"Centro da Juventude da CMO, Rua Monsenhor Ferreira de Melo, Oeiras",2780-141,Oeiras,14,"União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias",1110,Oeiras,11,Lisboa,PT170,AML,120823|120825|120827|120875|121197|121198|121233|121234|121237|121239|121305
